market,period,window,horizon,tail_prob,spec_name,dependent,spec,n_obs,r2,adj_r2,aic,bic,param,coef,std_err_hac,t_hac,pvalue_hac
shares,baseline_2018,756,21,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,64,0.1655173216350722,0.0441380229638099,97.03041948414536,116.4603672343824,dr_es_concentration,10.13888839424527,13.381566435836334,0.7576757506574828,0.4486451193880402
shares,baseline_2018,756,63,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,62,0.4394119850843189,0.4204090015278552,43.57630252334823,49.95770567848351,dq_es,2.397264499760128,0.4415752012164834,5.428892956751125,5.6704679354925536e-08
shares,baseline_2018,756,63,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,62,0.4394119850843189,0.4204090015278552,43.57630252334823,49.95770567848351,dr_es_concentration,-4.200787142655841,0.976498461142254,-4.301888133793874,1.6934880951455814e-05
shares,baseline_2018,756,63,0.025,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,62,0.4608148428589643,0.4329259554206349,43.162814399116286,51.671351939296656,dq_es,1.6203747713066408,0.9355250927310182,1.732048433437937,0.0832649393359597
shares,baseline_2018,756,63,0.025,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,62,0.4608148428589643,0.4329259554206349,43.162814399116286,51.671351939296656,dr_es_concentration,-8.181146545016219,3.2518796826545957,-2.515820800091144,0.0118755546832089
shares,baseline_2018,756,63,0.025,dq_only,future_tail_event,dq_es,62,0.2008339192245556,0.1875144845449649,63.56041910369965,67.81468787378982,dq_es,1.1302379774375535,0.5039472154124826,2.242770557849893,0.0249116139894815
shares,baseline_2018,756,63,0.025,dr_only,future_tail_event,dr_es_concentration,62,0.000367802750655,-0.0162927338701672,77.43717376776445,81.69144253785463,dr_es_concentration,-0.1149773856118769,0.8653834739901928,-0.1328629319459132,0.8943017829625033
shares,baseline_2018,756,63,0.025,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,62,0.5800244749808892,0.5166319429025328,37.67133345664132,56.81554292204714,dq_es,-1.7996942404141998,1.3605367304048348,-1.322782546178442,0.1859077031676649
shares,baseline_2018,756,63,0.025,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,62,0.5800244749808892,0.5166319429025328,37.67133345664132,56.81554292204714,dr_es_concentration,-11.977541141336737,6.531641655646628,-1.8337719325098167,0.0666878557422524
shares,baseline_2018,756,63,0.05,dq_dr,future_tail_event,dq_es+dr_es_concentration,62,0.1525538699348133,0.1238268824749766,10.375307232698304,16.75671038783358,dq_es,0.8537281417324476,0.6626761201478136,1.2883037667662127,0.1976402424301618
shares,baseline_2018,756,63,0.05,dq_dr,future_tail_event,dq_es+dr_es_concentration,62,0.1525538699348133,0.1238268824749766,10.375307232698304,16.75671038783358,dr_es_concentration,-1.200679711231189,0.6661852610089094,-1.8023210381640848,0.0714949104069881
shares,baseline_2018,756,63,0.05,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,62,0.153276540837379,0.109480499846209,12.322413356003151,20.83095089618352,dq_es,0.9470951883961743,0.6012233925847184,1.575280004200301,0.1151918273772486
shares,baseline_2018,756,63,0.05,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,62,0.153276540837379,0.109480499846209,12.322413356003151,20.83095089618352,dr_es_concentration,-0.7720588738314569,1.8743401188298652,-0.4119096988189351,0.6804056116674366
shares,baseline_2018,756,63,0.05,dq_only,future_tail_event,dq_es,62,0.0452197374998899,0.0293067331248881,15.769052039277454,20.02332080936764,dq_es,0.4675844915621039,0.555204277913,0.8421845979280693,0.3996846336528806
shares,baseline_2018,756,63,0.05,dr_only,future_tail_event,dr_es_concentration,62,0.0354530089360224,0.0193772257516228,16.400046463518663,20.65431523360885,dr_es_concentration,-0.6081928688338814,0.277461681184552,-2.1919886963755024,0.028380322839593
shares,baseline_2018,756,63,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,62,0.2042335010950549,0.0841178031471386,18.47417583460387,37.61838530000969,dq_es,-0.3106027742840826,2.0238862333533767,-0.1534684950000598,0.8780288333120808
shares,baseline_2018,756,63,0.05,full,future_tail_event,dq_es+dr_es_concentration+current_es+current_rv_ann+current_hill_alpha+n_assets+regime_covid+regime_2022_2023+regime_post_2024+near_2022_trade_break,62,0.2042335010950549,0.0841178031471386,18.47417583460387,37.61838530000969,dr_es_concentration,4.945651216665156,4.178121318280528,1.183702157002109,0.2365309848261167
shares,baseline_2018,1008,21,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,52,0.2105563814453127,0.1783341929328764,67.94253532030129,73.79626647604557,dq_es,2.436309264008515,0.5246881828239977,4.643346932068709,3.4280999030587765e-06
shares,baseline_2018,1008,21,0.025,dq_dr,future_tail_event,dq_es+dr_es_concentration,52,0.2105563814453127,0.1783341929328764,67.94253532030129,73.79626647604557,dr_es_concentration,-7.994123632468632,1.423494987012577,-5.615842490071236,1.9560678871093698e-08
shares,baseline_2018,1008,21,0.025,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,52,0.2148286015732229,0.1657553891715493,69.66036350131002,77.46533837563572,dq_es,2.218584467191804,0.7312813145849205,3.033831745654659,0.0024146906033838
shares,baseline_2018,1008,21,0.025,dq_dr_current_es,future_tail_event,dq_es+dr_es_concentration+current_es,52,0.2148286015732229,0.1657553891715493,69.66036350131002,77.46533837563572,dr_es_concentration,-12.314992380733706,6.478599750229849,-1.9008725427584552,0.0573187093011975
shares,baseline_2018,1008,21,0.025,dq_only,future_tail_event,dq_es,52,0.0001004209863895,-0.0198975705938826,78.23150998837846,82.13399742554132,dq_es,-0.0605479372548596,1.0048819203668802,-0.0602537830840401,0.951953510781732
