market,secid,window,window_start,window_end,n_obs_window,n_tail_positive,tail_side,filter_method,selected_k,selected_k_frac,alpha_consensus,alpha_core_mad,n_core_estimators,theta_runs,theta_clusters,theta_exceedances,mean_return_window,std_return_window,zero_share_window,max_loss_window,alpha_hill,alpha_mom,alpha_gpd,gpd_shape,gpd_scale,gpd_ks,alpha_pickands,alpha_trimmed_hill,alpha_rank_half,boot_n,alpha_ci_low,alpha_ci_high,alpha_boot_mean,alpha_boot_std,p_alpha_lt_1,p_alpha_gt_2,adaptive_score,adaptive_grid_k_min,adaptive_grid_k_max,adaptive_grid_n,adaptive_alpha_grid_median,adaptive_alpha_grid_iqr,tail_group
bonds,SU26218RMFS6,504,2020-05-04,2022-04-27,504,236,lower,raw,31,0.13135593220338984,1.4968412645048217,0.012983532886711613,3,0.41935483870967744,13,31,-0.00020666548578423267,0.009418531955266882,0.0,0.107367359783985,1.48385773161811,1.4968412645048217,1.5466466880014462,0.6465600759098932,0.004790427322268065,0.09598419861918706,3.7258882233093398,1.6529559674692953,1.3723027137833752,98,1.2218690341820118,6.45483054865822,2.304442980954995,2.357937061211584,0.0,0.23469387755102042,0.06161168075996015,10,35,26,1.461505757818377,0.11088934870538703,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2020-06-03,2022-06-01,504,237,lower,raw,31,0.1308016877637131,1.4968412645048217,0.012983532886711613,3,0.41935483870967744,13,31,-0.00019091969139608777,0.00948494332641932,0.0,0.107367359783985,1.48385773161811,1.4968412645048217,1.5466466880014462,0.6465600759098932,0.004790427322268065,0.09598419861918706,3.5428352982998303,1.6529559674692953,1.3723027137833752,96,1.1434342702786224,2.322294526927662,1.5750255933719097,0.42389046252484425,0.010416666666666666,0.13541666666666666,0.06161168075996015,10,35,26,1.461505757818377,0.11088934870538703,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2020-07-07,2022-07-01,504,230,lower,raw,29,0.12608695652173912,1.4313564656394218,0.023836638267777266,3,0.4482758620689655,13,29,-4.6419488395435365e-05,0.00944482360807617,0.0,0.107367359783985,1.457616211467841,1.4313564656394218,1.4075198273716445,0.7104695653683022,0.004571482501029652,0.09102639611977448,2.902976095984645,1.6335652267348229,1.322264734521208,96,1.080613529590884,4.205783341674116,2.4818726483171223,5.413974258818544,0.0,0.1875,0.07767060438577428,10,34,25,1.4238607113327602,0.04842220341002057,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2020-08-05,2022-08-01,504,230,lower,raw,33,0.14347826086956522,1.4478274474072617,0.002107438171652376,3,0.3939393939393939,13,33,-3.933115390717898e-05,0.009474571440585718,0.0,0.107367359783985,1.4457200092356093,1.4478274474072617,1.4710651364714995,0.6797795523851531,0.004363004021926374,0.0818422183985884,6.1429399847896695,1.6016285571389763,1.3412439362776318,98,1.1291220119571619,2.8704562826052027,1.6746476765343055,0.7025177908770591,0.0,0.16326530612244897,0.05895392508732612,10,34,25,1.4238607113327602,0.04842220341002057,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2020-09-03,2022-08-30,504,231,lower,raw,23,0.09956709956709957,1.3993455474073275,0.02912698661787405,3,0.391304347826087,9,23,-1.4041187057740591e-05,0.009410996442985656,0.0,0.107367359783985,1.3630577167793543,1.3993455474073275,1.4284725340252016,0.7000484616824685,0.0055273807989912275,0.1071118245544046,2.4023209474776794,1.5510703921384354,1.2563518348242355,97,1.0791083492965785,3.1266871740935773,1.7010992056047438,1.4461212586925956,0.030927835051546393,0.15463917525773196,0.09228418283256357,10,34,25,1.3658007379603974,0.040644552902758146,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2020-10-02,2022-09-28,504,233,lower,raw,26,0.11158798283261803,1.4657853444422744,0.03011864028371658,3,0.34615384615384615,9,26,-0.00014001549502429844,0.009584528247621113,0.0,0.107367359783985,1.5106477410536152,1.4657853444422744,1.4356667041585578,0.6965404972500903,0.005176109506440693,0.08662392374110717,1.083375103075413,1.7092406440104504,1.3561092946786721,96,1.1428927447782622,4.1102794173718475,1.978345640684558,1.2867871311310062,0.0,0.21875,0.06892713589354003,10,34,25,1.4366503739774905,0.10173392828819683,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2020-11-02,2022-10-27,504,233,lower,raw,30,0.12875536480686695,1.5351809330759105,0.029948582952636915,3,0.36666666666666664,11,30,-0.00010639095423182367,0.009671728456560771,0.0,0.107367359783985,1.5052323501232736,1.5351809330759105,1.6268552337880346,0.6146828428437114,0.005244291011557835,0.13223715615993384,1.4300953609954679,1.6790765127456933,1.405840662237881,97,1.1235043318490197,3.5452411858366037,1.8691094684419394,1.4726532935826553,0.0,0.18556701030927836,0.08899364161036621,10,34,25,1.4262307215858367,0.048981825116755084,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2020-12-02,2022-11-28,504,234,lower,raw,30,0.1282051282051282,1.4937053328717471,0.05289994924280239,3,0.36666666666666664,11,30,-0.00015526506901036177,0.009648914859349622,0.0,0.107367359783985,1.656977269564729,1.4937053328717471,1.4408053836289447,0.6940562628113647,0.00445318544251188,0.09893735084984788,1.2142945729600507,1.868499448668802,1.4208397234029562,98,1.1689469111458801,3.9527232175514175,1.9147398362483161,2.056276896133933,0.0,0.16326530612244897,0.09892574653892838,10,35,26,1.4377228850040453,0.06940620396918029,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-01-04,2022-12-27,504,237,lower,raw,30,0.12658227848101267,1.4937053328717471,0.05289994924280239,3,0.36666666666666664,11,30,-0.0001602118227624402,0.009655701381772413,0.0,0.107367359783985,1.656977269564729,1.4937053328717471,1.4408053836289447,0.6940562628113647,0.00445318544251188,0.09893735084984788,1.1523500883699507,1.868499448668802,1.4208397234029562,95,1.1855298107997843,4.019610707950677,2.4252640500942455,4.017378735069083,0.0,0.25263157894736843,0.09892574653892838,10,35,26,1.4377228850040453,0.06940620396918029,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-02-03,2023-01-26,504,234,lower,raw,29,0.12393162393162394,1.5046584944566455,0.005430921653407195,3,0.3448275862068966,10,29,-0.0001109698716019092,0.00964425020034401,0.0,0.107367359783985,1.6062761873918971,1.5046584944566455,1.4992275728032383,0.6670101445174275,0.004818648858043902,0.12172049943468344,1.172595631925116,1.8100251290084912,1.4121420214933569,96,1.1974116194616857,3.29811710117919,2.2050161309311336,5.28926745945042,0.0,0.15625,0.06348727695522244,10,35,26,1.4377228850040453,0.1039483392911511,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-03-04,2023-02-27,504,234,lower,raw,29,0.12393162393162394,1.5046584944566455,0.005430921653407195,3,0.3448275862068966,10,29,-9.545990204090597e-05,0.009624594162475892,0.0,0.107367359783985,1.6062761873918971,1.5046584944566455,1.4992275728032383,0.6670101445174275,0.004818648858043902,0.12172049943468344,0.9128183100494836,1.8100251290084912,1.4121420214933569,97,1.2347913536295452,3.193143531546509,1.9304958546146485,1.290474543175286,0.010309278350515464,0.26804123711340205,0.06348727695522244,10,35,26,1.4377228850040453,0.1039483392911511,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-04-05,2023-03-29,504,226,lower,raw,13,0.05752212389380531,1.3900843984181104,0.06122638190320395,3,0.5384615384615384,7,13,-3.803222518793137e-05,0.009596091890467536,0.001984126984126984,0.107367359783985,1.4513107803213143,1.3900843984181104,1.1352832136670192,0.8808374755845743,0.006925316840894416,0.1281209152757487,,1.4513107803213143,1.2110083439099921,94,1.106870951123504,3.978111985706293,1.8027864048161688,1.1524369270206651,0.010638297872340425,0.1595744680851064,0.15508064424928417,10,33,24,1.4340910741102735,0.06378788669786006,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-05-05,2023-04-27,504,224,lower,raw,13,0.05803571428571429,1.3900843984181104,0.06122638190320395,3,0.5384615384615384,7,13,-4.951683572433795e-05,0.009567547172856293,0.001984126984126984,0.107367359783985,1.4513107803213143,1.3900843984181104,1.1352832136670192,0.8808374755845743,0.006925316840894416,0.1281209152757487,,1.4513107803213143,1.2110083439099921,94,1.1751916887609373,3.401914283639363,1.7758459984440107,1.3121868402132282,0.010638297872340425,0.1702127659574468,0.15508064424928417,10,33,24,1.4340910741102735,0.06378788669786006,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-06-03,2023-05-30,504,220,lower,raw,13,0.05909090909090909,1.3900843984181104,0.06122638190320395,3,0.5384615384615384,7,13,-1.1044099203666486e-05,0.009568436963953323,0.001984126984126984,0.107367359783985,1.4513107803213143,1.3900843984181104,1.1352832136670192,0.8808374755845743,0.006925316840894416,0.1281209152757487,,1.4513107803213143,1.2110083439099921,95,1.1209457065627715,2.2380448655142455,1.4870964633265182,0.43422382349531363,0.010526315789473684,0.06315789473684211,0.15508064424928417,10,33,24,1.4340910741102735,0.06378788669786006,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-07-02,2023-06-29,504,217,lower,raw,13,0.059907834101382486,1.3900843984181104,0.06122638190320395,3,0.5384615384615384,7,13,-2.5786287504027228e-05,0.00955683993123413,0.001984126984126984,0.107367359783985,1.4513107803213143,1.3900843984181104,1.1352832136670192,0.8808374755845743,0.006925316840894416,0.1281209152757487,,1.4513107803213143,1.2110083439099921,98,1.1211529015831394,3.076450624561339,1.7866115701931808,1.4879010803877848,0.0,0.15306122448979592,0.15508064424928417,10,32,23,1.4325545735708736,0.06464656191436147,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-08-02,2023-07-28,504,223,lower,raw,13,0.05829596412556054,1.3900843984181104,0.06122638190320395,3,0.5384615384615384,7,13,-8.599723744708326e-05,0.009546574400507693,0.001984126984126984,0.107367359783985,1.4513107803213143,1.3900843984181104,1.1352832136670192,0.8808374755845743,0.006925316840894416,0.1281209152757487,,1.4513107803213143,1.2110083439099921,96,1.14583882551991,3.0736347355361273,1.7453519967231905,1.220705578652922,0.0,0.125,0.15508064424928417,10,33,24,1.4340910741102735,0.06378788669786006,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-08-31,2023-08-28,504,226,lower,raw,13,0.05752212389380531,1.3900843984181104,0.06122638190320395,3,0.5384615384615384,7,13,-0.0001132445355079975,0.009560927155803757,0.001984126984126984,0.107367359783985,1.4513107803213143,1.3900843984181104,1.1352832136670192,0.8808374755845743,0.006925316840894416,0.1281209152757487,,1.4513107803213143,1.2110083439099921,97,1.1531677634199762,2.8399827142984466,1.6721873773923777,0.8415889230177611,0.0,0.16494845360824742,0.15508064424928417,10,33,24,1.4310888284755994,0.05881724584803538,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-09-29,2023-09-26,504,228,lower,raw,13,0.05701754385964912,1.3900843984181104,0.06122638190320395,3,0.5384615384615384,7,13,-0.00013650139867706323,0.009581497573986865,0.001984126984126984,0.107367359783985,1.4513107803213143,1.3900843984181104,1.1352832136670192,0.8808374755845743,0.006925316840894416,0.1281209152757487,,1.4513107803213143,1.2110083439099921,96,1.1341522812087903,2.9502420774005604,2.328497273657568,5.133689973534333,0.020833333333333332,0.10416666666666667,0.15508064424928417,10,34,25,1.4311918949392521,0.05773155758962023,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-10-28,2023-10-25,504,230,lower,raw,27,0.11739130434782609,1.4652923394705066,0.017419168722864198,3,0.37037037037037035,10,27,-9.32995986384103e-05,0.009535901605448918,0.001984126984126984,0.107367359783985,1.5469661197686473,1.4652923394705066,1.4478731707476424,0.6906682299276442,0.004942599567888962,0.1350154245586296,0.7463827253086849,1.7501093215601846,1.3658488037325294,96,1.127074012424461,2.5985294218861577,1.668875648238729,0.8585736914954345,0.010416666666666666,0.14583333333333334,0.09789572934076288,10,34,25,1.397115034471333,0.1238538982000088,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-11-29,2023-11-23,504,225,lower,raw,27,0.12,1.4437510690796012,0.006845835365458797,3,0.37037037037037035,10,27,3.452188454572983e-05,0.009557194197175859,0.001984126984126984,0.107367359783985,1.4716156774808749,1.4437510690796012,1.4369052337141424,0.6959401194574115,0.005033554496326731,0.1537187169612245,1.1216251201793357,1.6571204946309082,1.3345983186605377,98,1.136690313296694,3.167828270946708,1.6735962711476104,0.9068088981671016,0.01020408163265306,0.12244897959183673,0.09459330640926131,10,33,24,1.3666944303022541,0.08103065600290504,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2021-12-28,2023-12-22,504,228,lower,raw,28,0.12280701754385964,1.4528010075163087,0.007070219085600904,3,0.39285714285714285,11,28,2.5259929455423095e-05,0.009579109303614565,0.001984126984126984,0.107367359783985,1.5054414344254339,1.4528010075163087,1.4457307884307078,0.6916917091358803,0.004865485482193557,0.16274042509438336,0.9664602294155128,1.6936520691141406,1.3505396199761883,99,1.1450112438498081,2.6890979000115416,1.9358958688582246,2.120911815703522,0.0,0.13131313131313133,0.09841833266007631,10,34,25,1.365039278406894,0.09385417082603253,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2022-01-27,2024-01-24,504,225,lower,raw,27,0.12,1.3901711693837029,0.03281582474279432,3,0.48148148148148145,13,27,0.00017568015851124677,0.009472272881894854,0.001984126984126984,0.107367359783985,1.3573553446409086,1.3901711693837029,1.4481115650777805,0.6905545291645319,0.00501066262746939,0.15934244869491576,1.237639065302943,1.5216314252513086,1.2637470172855012,99,1.0938794362704933,3.8675121982919176,1.6459282119766316,0.9569191401120676,0.010101010101010102,0.1111111111111111,0.10674620679170642,10,33,24,1.3120936661242286,0.1251884354208539,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2022-02-25,2024-02-22,504,227,lower,raw,27,0.11894273127753303,1.7857461266610497,0.00023264199256156637,3,0.5185185185185185,14,27,0.000468522538318811,0.007836436058033726,0.001984126984126984,0.107367359783985,1.7857461266610497,1.6455515801230645,1.7859787686536113,0.5599170704329627,0.0032558273220866206,0.16732981396882307,1.7669091090500095,2.130494806812484,1.5281347353974963,95,1.214595069921764,15.458437030638649,5.8039361296142085,12.482546523903677,0.0,0.43157894736842106,0.08787243367666088,10,34,25,1.7090086812965182,0.32760767432680393,point_alpha_1_2_uncertain
bonds,SU26218RMFS6,504,2022-03-30,2024-03-26,504,240,lower,raw,34,0.14166666666666666,8.425888899999617,0.4735459465389802,3,0.5,17,34,0.0003782789873064499,0.0055630229981270245,0.001984126984126984,0.0303848620561635,1.8180810736737567,8.425888899999617,8.899434846538597,0.11236668589005362,0.003746005861427969,0.10221814934024931,32.836829905943155,1.9615743787999673,2.311825697779541,83,2.4599225558825997,50.75551247811909,10.242150445496703,13.107923659384651,0.0,1.0,0.2222949201891825,10,36,27,5.7664277695687165,4.538466174212332,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2022-04-28,2024-04-24,504,243,lower,raw,30,0.12345679012345678,7.66657543471978,0.2901323881944933,3,0.5,15,30,8.28368503721991e-05,0.004077704550774309,0.001984126984126984,0.0303848620561635,1.9384676619578043,7.66657543471978,7.956707822914273,0.12568012075548776,0.0033794702741797066,0.10909734738745336,5.134787302633861,2.1326153251526088,2.367710379104856,69,2.337651199757732,35.11601181158378,8.149574135030338,10.932070483545676,0.0,1.0,0.1859553543630434,10,36,27,6.156460559670519,2.9563555606948198,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2022-06-02,2024-05-24,504,251,lower,raw,31,0.12350597609561753,7.430841629935335,0.02345810028988371,3,0.45161290322580644,14,31,-0.00011886874623027735,0.003832830006787921,0.001984126984126984,0.0303848620561635,2.129017355081476,7.454299730225219,7.430841629935335,0.13457425817978336,0.00315700743445541,0.09990820013843371,5.120349655581364,2.35214125805357,2.532470361602699,76,2.403520994854999,22.7115961147593,7.721191106556131,8.46121058657861,0.0,1.0,0.11442788692986065,10,37,28,5.8982177863554135,3.003035557309328,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2022-07-04,2024-06-25,504,257,lower,raw,34,0.13229571984435798,7.566672023634501,0.057503413000445924,3,0.4411764705882353,15,34,-0.00025375494670418165,0.003908652535809733,0.001984126984126984,0.0303848620561635,2.3227442942637295,7.566672023634501,7.624175436634947,0.13116172474139265,0.0030044851709022514,0.10410734585893677,4.0998957206863995,2.5584142211547296,2.6995596132933173,68,2.6877120431331414,15.155976348764973,7.972641019824278,8.147298528583093,0.0,1.0,0.10415033029316276,10,38,29,6.349066051769475,2.8270232005024836,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2022-08-02,2024-07-24,504,260,lower,raw,20,0.07692307692307693,5.706092428254067,0.06479417775621688,3,0.6,12,20,-0.0003124317114281546,0.003986114735335529,0.001984126984126984,0.0303848620561635,2.902125334583508,5.706092428254067,5.770886606010284,0.1732835989115635,0.0030124339687247034,0.17626890127622719,2.3966857846234255,3.462641766648787,2.9968840051904646,63,2.0775214915849207,14.578678213896001,5.358937241883739,6.8862167676215345,0.0,0.9682539682539683,0.22236620482500302,10,39,30,6.61866745400844,4.140440402953128,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2022-08-31,2024-08-22,504,257,lower,raw,16,0.0622568093385214,3.443777398481506,0.04817349206012622,3,0.625,10,16,-0.0002693169854766533,0.004173750692991511,0.001984126984126984,0.0303848620561635,3.443777398481506,3.3576368102201535,3.491950890541632,0.2863728704514774,0.0025547910519134447,0.18546682540700346,2.095513266098581,3.443777398481506,3.0220954962184265,68,1.9932574525389464,10.458058127432343,4.8346495797440685,6.454492663284666,0.0,0.9411764705882353,0.18341608487825134,10,38,29,6.115662133172593,4.6767008060654245,point_alpha_gt_2_uncertain
bonds,SU26218RMFS6,504,2022-09-29,2024-09-20,504,261,lower,raw,10,0.038314176245210725,8.239277520723078,2.204782305994442,3,0.9,9,10,-0.0002002657834779178,0.003842831424529937,0.001984126984126984,0.0154587555648155,5.349942760855173,8.239277520723078,10.44405982671752,0.0957482067884986,0.0018725796535520053,0.17599617215122992,,5.349942760855173,4.743828701691023,49,3.31065994105057,41.81212169260631,11.10079704890145,11.771389619751025,0.0,1.0,0.45256826428696834,10,39,30,3.345448832206654,1.124523825379308,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2022-10-28,2024-10-21,504,264,lower,raw,12,0.045454545454545456,8.174499682437686,3.825726258432199,2,0.8333333333333334,10,12,-0.00026616118112500416,0.0036928378205268926,0.001984126984126984,0.0154587555648155,4.348773424005487,12.000225940869885,inf,-0.021179011988905816,0.002403915230376921,0.13316022302503888,,4.348773424005487,4.2571311223248385,58,3.117340613444332,35.994437918926835,10.589729426625912,11.846865037904745,0.0,1.0,1.1384382935105544,10,39,30,3.6750216644541,8.7023764172552,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2022-11-29,2024-11-19,504,265,lower,raw,17,0.06415094339622641,4.355739375011947,0.406555844548925,3,0.7647058823529411,13,17,-0.00029004265253622667,0.004047536744486534,0.001984126984126984,0.0202910850969223,3.1861452519411295,4.355739375011947,4.762295219560872,0.20998278222915576,0.002779996565948669,0.1621050598223739,,3.1861452519411295,3.008421973249398,85,2.710707443199076,12.974661875856215,6.926115778261199,8.31531541418209,0.0,1.0,0.2803411635288561,10,39,30,4.80362034555524,2.1235517514721582,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2022-12-28,2024-12-18,504,265,lower,raw,27,0.1018867924528302,3.9276978960088136,0.0066232168570707906,3,0.6666666666666666,18,27,-0.000288762706246383,0.0041022501474689685,0.001984126984126984,0.0202910850969223,3.108823038731816,3.9276978960088136,3.9343211128658844,0.25417345745618825,0.0023524213669671714,0.10219306905890602,,3.4219647734936762,3.0318665493899983,81,2.84002996479011,19.86965282455391,6.460088481115463,5.1277702182380365,0.0,1.0,0.18762049344223247,10,39,30,4.80362034555524,1.1335003808377655,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-01-27,2025-01-21,504,267,lower,raw,23,0.08614232209737828,4.522128377822699,0.46724005375980493,3,0.7391304347826086,17,23,-0.0001393795655669872,0.005123929526615003,0.001984126984126984,0.0202910850969223,3.2255247161453693,4.522128377822699,4.989368431582504,0.20042616890547504,0.002574297015231458,0.1178444178876249,1.9167798497568576,3.5888926681317708,3.16744662510103,84,3.0723465397687733,15.344616826871803,7.040851827325467,7.626918226982473,0.0,1.0,0.25766386944792463,10,40,31,5.193466889443671,2.0403987843753892,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-02-28,2025-02-19,504,266,lower,raw,21,0.07894736842105263,3.9073237752895182,0.17853908984131417,3,0.8095238095238095,17,21,-6.583636418405185e-05,0.00554560746726003,0.001984126984126984,0.0202910850969223,3.1953783987421844,4.085862865130832,3.9073237752895182,0.25592964840132904,0.0026480094045875087,0.15338439406630755,1.8584554753046414,3.5456192192433877,3.00417207133815,87,2.8815495280307415,13.955143157528434,7.175905375849248,8.924251835673774,0.0,1.0,0.259598590168776,10,39,30,4.961495887369354,2.804195649439582,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-03-30,2025-03-20,504,263,lower,raw,32,0.12167300380228137,4.1441318421017455,0.334967878824334,3,0.71875,23,32,5.488120437975485e-05,0.005651755515275358,0.0,0.0202910850969223,3.0146710237569754,4.1441318421017455,4.479099720926079,0.22325915079051742,0.0025233521613138203,0.10000657912163913,2.934889268380947,3.253646196569475,3.011040550541107,85,3.210580268790779,13.151545807483346,6.440566726101922,6.3208176602060115,0.0,1.0,0.25969324574434227,10,39,30,4.762006915310284,1.3678982820300805,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-04-28,2025-04-18,504,269,lower,raw,25,0.09293680297397769,4.52821998078551,0.3229399101941013,3,0.8,20,25,-1.335909236020734e-05,0.005804729628474481,0.0,0.0202910850969223,3.325367948746371,4.52821998078551,4.851159890979611,0.20613626894867543,0.002608516731184814,0.12491425949705148,4.975504360126729,3.6500302555567266,3.227883724630148,90,2.913782478242362,15.257943209680981,6.840024764522957,7.813061113369571,0.0,1.0,0.2583591884120431,10,40,31,5.356947459647089,1.619295105609904,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-05-31,2025-05-21,504,271,lower,raw,38,0.14022140221402213,4.363462383306979,0.34848863294600996,3,0.6842105263157895,26,38,-2.3011618542465542e-05,0.005883009681223292,0.0,0.0202910850969223,3.173323366493933,4.363462383306979,4.711951016252989,0.21222631486420127,0.0023830343076097745,0.08186390513141917,26.670900348100314,3.3984427193308586,3.201569841902817,86,3.256313294847853,17.22089701894331,6.991784726853685,7.7625482285282885,0.0,1.0,0.23713552001705815,10,40,31,5.057795757239357,1.1306781581970888,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-06-30,2025-06-20,504,267,lower,raw,26,0.09737827715355805,4.855083341987065,0.7489684109725365,3,0.8076923076923077,21,26,8.732132208860302e-05,0.006011326311322019,0.0,0.0202910850969223,3.352127052388296,4.855083341987065,5.6040517529596015,0.1784423206784059,0.0026510695730155766,0.11892173299813347,,3.6691365381977787,3.3015642279310673,86,3.0884832579812214,15.045003010754737,6.6352387029789055,6.162258547178639,0.0,1.0,0.3589120602653809,10,40,31,5.462746910456979,1.2072521349390293,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-07-31,2025-07-21,504,262,lower,raw,26,0.09923664122137404,4.855083341987065,0.7489684109725365,3,0.8076923076923077,21,26,0.000192378033032121,0.0060584781636350785,0.0,0.0202910850969223,3.352127052388296,4.855083341987065,5.6040517529596015,0.1784423206784059,0.0026510695730155766,0.11892173299813347,,3.6691365381977787,3.3015642279310673,88,3.0697637889618785,49.50966374201764,10.454320086046751,13.003758382904461,0.0,1.0,0.3589120602653809,10,39,30,5.503957474745668,1.2337675659048406,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-08-29,2025-08-19,504,253,lower,raw,26,0.10276679841897234,4.81847425969806,0.8982268534447098,3,0.7307692307692307,19,26,0.000307601591144084,0.0060590078873150885,0.0,0.0202910850969223,3.271605993958411,4.81847425969806,5.716701113142769,0.17492605966419814,0.0027037879287179073,0.12500818951036163,4.706232238105154,3.5767872915121726,3.238004403324537,90,3.010738515291132,15.654482963667453,7.395261988186821,11.683056743583082,0.0,1.0,0.31180444626080916,10,37,28,5.084609963273554,1.2597024706155224,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-09-27,2025-09-17,504,251,lower,raw,33,0.13147410358565736,5.00009961143512,1.0224830207637474,3,0.696969696969697,23,33,0.00032052068791230516,0.006083001988006346,0.0,0.0202910850969223,3.2170486832433562,5.00009961143512,6.022582632198867,0.1660417234715294,0.0025967403728361007,0.09347018445758415,9.651485139204379,3.4668219699255873,3.2821180187283394,84,3.2317993666760367,17.657187783832793,7.44930226091396,8.047979336128273,0.0,1.0,0.3713693374365586,10,37,28,5.530874754225147,1.4096258117255527,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-10-26,2025-10-16,504,249,lower,raw,17,0.06827309236947791,3.9440572768089655,0.12918965126057103,3,0.8235294117647058,14,17,0.00029320552207319153,0.006183744028844368,0.0,0.0202910850969223,3.9440572768089655,4.9033637929741705,3.8148676255483944,0.26213229347800715,0.002435444418251308,0.19305541323743025,,3.9440572768089655,3.5817468941682797,59,2.694610440297329,17.577349382518076,7.644017689008168,7.769558098775558,0.0,1.0,0.5537105933761606,10,37,28,7.1505874446085835,3.880540960808446,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-11-24,2025-11-14,504,249,lower,raw,36,0.14457831325301204,6.424788611930979,3.3507216818729852,3,0.6111111111111112,22,36,0.0002614773285434773,0.006093815044081539,0.0,0.0202910850969223,3.074066930057994,6.424788611930979,11.978164751850292,0.08348524341723784,0.002925654426275728,0.0928991763116569,,3.2807969666288357,3.3039461712388465,82,3.704293652501598,39.9050449007406,10.47736039769816,11.312851788907539,0.0,1.0,0.7756255253271427,10,37,28,6.900650363285509,3.157237010793498,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2023-12-25,2025-12-15,504,247,lower,raw,35,0.1417004048582996,5.805044518614918,2.736851399040026,3,0.6,21,35,0.00031293007203569273,0.00606266086683542,0.0,0.0202910850969223,3.0681931195748917,5.805044518614918,9.699615729891747,0.10309686773654904,0.0028832220693842427,0.09299505165251903,,3.2803858511751645,3.251475070257573,85,3.386164172591261,22.275091130789626,9.279505072630627,10.545459140823501,0.0,1.0,0.7326160623442015,10,37,28,6.6693522947509525,2.4877696619142498,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2024-01-25,2026-01-19,504,249,lower,raw,36,0.14457831325301204,6.200337926121773,3.1125499596827155,3,0.6111111111111112,22,36,0.0003042992256076304,0.006101056575546667,0.0,0.0202910850969223,3.0877879664390577,6.200337926121773,10.719854653323797,0.09328484688828688,0.0028835034104550106,0.09009835788116494,,3.2968790739390683,3.303177245226507,80,3.49366789195575,23.470605899215748,9.94805023008488,13.52293349557339,0.0,1.0,0.7463662532593843,10,37,28,7.0782312617316165,3.4156630588923305,strict_alpha_gt_2
bonds,SU26218RMFS6,504,2024-02-26,2026-02-17,504,246,lower,raw,34,0.13821138211382114,7.2684599294428445,4.211899446099934,3,0.6470588235294118,22,34,0.00033894798609262274,0.00614465226285684,0.0,0.0202910850969223,3.0565604833429108,7.2684599294428445,17.445417967939356,0.05732164181091957,0.0030627077514988506,0.10173729508287443,22.095254157384975,3.2685820838688477,3.323285517203937,82,3.4314011054929083,34.47244097951338,8.916747248347606,10.56349734549397,0.0,1.0,0.8167813248803104,10,36,27,7.1798017850379,3.4583593100177605,strict_alpha_gt_2
