market,period,window,horizon,tail_prob,x,y,n,pearson,spearman,spearman_p
bonds,shock_2022_2023,252,21,0.05,future_var,future_mdd,12,0.9048443815424742,0.8251748251748254,0.0009513628555555001
bonds,shock_2022_2023,252,21,0.05,future_var,future_tail_event,12,0.6258770915265418,0.665719023448946,0.018123290191835437
bonds,shock_2022_2023,252,21,0.05,future_rv_ann,future_mdd,12,0.7541231424799394,0.6223776223776225,0.030675895061640132
bonds,shock_2022_2023,252,21,0.05,future_rv_ann,future_tail_event,12,0.6916537151788059,0.7169281790988649,0.008690936968371105
bonds,shock_2022_2023,252,21,0.05,future_mdd,future_tail_event,12,0.4309044752179698,0.3072549338995135,0.3313127457838001
bonds,shock_2022_2023,252,63,0.025,dq_es,dr_es_concentration,10,-6.814027755412143e-16,,
bonds,shock_2022_2023,252,63,0.025,dq_es,current_es,10,-3.3791053851705584e-16,,
bonds,shock_2022_2023,252,63,0.025,dq_es,current_rv_ann,10,0.0,,
bonds,shock_2022_2023,252,63,0.025,dq_es,current_hill_alpha,10,-2.483468606359665e-16,,
bonds,shock_2022_2023,252,63,0.025,dq_es,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.025,dq_es,future_es,10,-4.13292680189054e-16,,
bonds,shock_2022_2023,252,63,0.025,dq_es,future_var,10,8.716228083334478e-16,,
bonds,shock_2022_2023,252,63,0.025,dq_es,future_rv_ann,10,5.486313844338641e-17,,
bonds,shock_2022_2023,252,63,0.025,dq_es,future_mdd,10,0.0,,
bonds,shock_2022_2023,252,63,0.025,dq_es,future_tail_event,10,0.0,,
bonds,shock_2022_2023,252,63,0.025,dr_es_concentration,current_es,10,0.9806485297846249,0.8145934285312865,0.004106131521831071
bonds,shock_2022_2023,252,63,0.025,dr_es_concentration,current_rv_ann,10,0.9542787771324885,0.6363636363636362,0.04791172612997547
bonds,shock_2022_2023,252,63,0.025,dr_es_concentration,current_hill_alpha,10,-0.8459050447369164,-0.884162778312701,0.0006834186840270311
bonds,shock_2022_2023,252,63,0.025,dr_es_concentration,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.025,dr_es_concentration,future_es,10,-0.6744362727171707,-0.6400757530925302,0.046221186749083945
bonds,shock_2022_2023,252,63,0.025,dr_es_concentration,future_var,10,-0.7703844645426429,-0.6523849021904634,0.04090178912869295
bonds,shock_2022_2023,252,63,0.025,dr_es_concentration,future_rv_ann,10,-0.6173212223653787,-0.4787878787878787,0.1615229280174558
bonds,shock_2022_2023,252,63,0.025,dr_es_concentration,future_mdd,10,-0.6116381922369478,-0.6261427099904666,0.05277824501366533
bonds,shock_2022_2023,252,63,0.025,dr_es_concentration,future_tail_event,10,-0.6672966349461645,-0.5918640302493726,0.07146084442365898
bonds,shock_2022_2023,252,63,0.025,current_es,current_rv_ann,10,0.992797749386602,0.8875420937728943,0.0006096659573243205
bonds,shock_2022_2023,252,63,0.025,current_es,current_hill_alpha,10,-0.8568333616922674,-0.8256919343389765,0.003253801065391104
bonds,shock_2022_2023,252,63,0.025,current_es,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.025,current_es,future_es,10,-0.6646910263821919,-0.7407971974871922,0.014244795979257869
bonds,shock_2022_2023,252,63,0.025,current_es,future_var,10,-0.7993536603462483,-0.9074765669218104,0.0002863726819508823
bonds,shock_2022_2023,252,63,0.025,current_es,future_rv_ann,10,-0.669904429760205,-0.7112494861056755,0.021090925985548816
bonds,shock_2022_2023,252,63,0.025,current_es,future_mdd,10,-0.6921364207380211,-0.7896341463414634,0.006588982023424591
bonds,shock_2022_2023,252,63,0.025,current_es,future_tail_event,10,-0.7340781418500322,-0.8031948401350149,0.00513682300203863
bonds,shock_2022_2023,252,63,0.025,current_rv_ann,current_hill_alpha,10,-0.8211545358588005,-0.731720919982925,0.01615159536310789
bonds,shock_2022_2023,252,63,0.025,current_rv_ann,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.025,current_rv_ann,future_es,10,-0.65632209228665,-0.6400757530925302,0.046221186749083945
bonds,shock_2022_2023,252,63,0.025,current_rv_ann,future_var,10,-0.8003827955769872,-0.8370221386594626,0.002523052086935284
bonds,shock_2022_2023,252,63,0.025,current_rv_ann,future_rv_ann,10,-0.70882323146968,-0.7939393939393938,0.0060999233136969115
bonds,shock_2022_2023,252,63,0.025,current_rv_ann,future_mdd,10,-0.7183004812183192,-0.8328305948416885,0.0027778892723005944
bonds,shock_2022_2023,252,63,0.025,current_rv_ann,future_tail_event,10,-0.7481948765444283,-0.80075721739621,0.005379107766972871
bonds,shock_2022_2023,252,63,0.025,current_hill_alpha,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.025,current_hill_alpha,future_es,10,0.6118166896671103,0.5820684504262322,0.07749554112323752
bonds,shock_2022_2023,252,63,0.025,current_hill_alpha,future_var,10,0.7368765961823137,0.6997205840230238,0.024287516339098966
bonds,shock_2022_2023,252,63,0.025,current_hill_alpha,future_rv_ann,10,0.4549037908138525,0.4024465059906087,0.24891109857761312
bonds,shock_2022_2023,252,63,0.025,current_hill_alpha,future_mdd,10,0.6079321674544572,0.608565536790579,0.061893794889541644
bonds,shock_2022_2023,252,63,0.025,current_hill_alpha,future_tail_event,10,0.7042015035106162,0.59548402748845,0.06931063322628579
bonds,shock_2022_2023,252,63,0.025,n_assets,future_es,10,,,
bonds,shock_2022_2023,252,63,0.025,n_assets,future_var,10,,,
bonds,shock_2022_2023,252,63,0.025,n_assets,future_rv_ann,10,,,
bonds,shock_2022_2023,252,63,0.025,n_assets,future_mdd,10,,,
bonds,shock_2022_2023,252,63,0.025,n_assets,future_tail_event,10,,,
bonds,shock_2022_2023,252,63,0.025,future_es,future_var,10,0.9499973842799625,0.9125,0.0002304962166696787
bonds,shock_2022_2023,252,63,0.025,future_es,future_rv_ann,10,0.8439336032242626,0.8493312877573959,0.001872006578443667
bonds,shock_2022_2023,252,63,0.025,future_es,future_mdd,10,0.7725497169190836,0.6883240626651828,0.027759845563739446
bonds,shock_2022_2023,252,63,0.025,future_es,future_tail_event,10,0.8690816654363089,0.8838834764831844,0.0006897924370003265
bonds,shock_2022_2023,252,63,0.025,future_var,future_rv_ann,10,0.8596962723387607,0.8493312877573959,0.001872006578443667
bonds,shock_2022_2023,252,63,0.025,future_var,future_mdd,10,0.8871290239681183,0.7500571624557822,0.012467406714407537
bonds,shock_2022_2023,252,63,0.025,future_var,future_tail_event,10,0.9617201106118243,0.8838834764831844,0.0006897924370003265
bonds,shock_2022_2023,252,63,0.025,future_rv_ann,future_mdd,10,0.8926010889413987,0.8024353176576852,0.005211461766706415
bonds,shock_2022_2023,252,63,0.025,future_rv_ann,future_tail_event,10,0.8258611254257499,0.8703882797784892,0.001052825793366539
bonds,shock_2022_2023,252,63,0.025,future_mdd,future_tail_event,10,0.9253142376949712,0.8730378697119728,0.000972578804559831
bonds,shock_2022_2023,252,63,0.05,dq_es,dr_es_concentration,10,5.852969895109818e-16,,
bonds,shock_2022_2023,252,63,0.05,dq_es,current_es,10,0.0,,
bonds,shock_2022_2023,252,63,0.05,dq_es,current_rv_ann,10,0.0,,
bonds,shock_2022_2023,252,63,0.05,dq_es,current_hill_alpha,10,-2.483468606359665e-16,,
bonds,shock_2022_2023,252,63,0.05,dq_es,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.05,dq_es,future_es,10,2.5590384441662e-16,,
bonds,shock_2022_2023,252,63,0.05,dq_es,future_var,10,-8.511615892141948e-17,,
bonds,shock_2022_2023,252,63,0.05,dq_es,future_rv_ann,10,5.486313844338641e-17,,
bonds,shock_2022_2023,252,63,0.05,dq_es,future_mdd,10,0.0,,
bonds,shock_2022_2023,252,63,0.05,dq_es,future_tail_event,10,-7.401486830834375e-17,,
bonds,shock_2022_2023,252,63,0.05,dr_es_concentration,current_es,10,0.9719600058401511,0.8909090909090909,0.0005421442248338665
bonds,shock_2022_2023,252,63,0.05,dr_es_concentration,current_rv_ann,10,0.9487523837912011,0.709090909090909,0.021665923367532435
bonds,shock_2022_2023,252,63,0.05,dr_es_concentration,current_hill_alpha,10,-0.8542616619146727,-0.7865999889816444,0.006949956582164408
bonds,shock_2022_2023,252,63,0.05,dr_es_concentration,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.05,dr_es_concentration,future_es,10,-0.7694909789456252,-0.7477238187264795,0.012899731006897746
bonds,shock_2022_2023,252,63,0.05,dr_es_concentration,future_var,10,-0.7832369320341979,-0.7841981513472833,0.007245486403052556
bonds,shock_2022_2023,252,63,0.05,dr_es_concentration,future_rv_ann,10,-0.6399600758118604,-0.6727272727272726,0.0330412225454377
bonds,shock_2022_2023,252,63,0.05,dr_es_concentration,future_mdd,10,-0.6485915366362489,-0.7477238187264795,0.012899731006897746
bonds,shock_2022_2023,252,63,0.05,dr_es_concentration,future_tail_event,10,-0.575972120907078,-0.5222329678670935,0.12150291881711318
bonds,shock_2022_2023,252,63,0.05,current_es,current_rv_ann,10,0.9944900519404275,0.8909090909090909,0.0005421442248338665
bonds,shock_2022_2023,252,63,0.05,current_es,current_hill_alpha,10,-0.8592338393321481,-0.8231860349807906,0.0034339368139028716
bonds,shock_2022_2023,252,63,0.05,current_es,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.05,current_es,future_es,10,-0.7638495998610195,-0.8206724839680872,0.0036217056383665742
bonds,shock_2022_2023,252,63,0.05,current_es,future_var,10,-0.8086755257330123,-0.8571468165888911,0.0015278398373375572
bonds,shock_2022_2023,252,63,0.05,current_es,future_rv_ann,10,-0.6745819602445156,-0.7212121212121211,0.018573155089460204
bonds,shock_2022_2023,252,63,0.05,current_es,future_mdd,10,-0.7041368314113421,-0.7963562622208846,0.005836997302932195
bonds,shock_2022_2023,252,63,0.05,current_es,future_tail_event,10,-0.5775110128942216,-0.5222329678670935,0.12150291881711318
bonds,shock_2022_2023,252,63,0.05,current_rv_ann,current_hill_alpha,10,-0.8211545358588005,-0.731720919982925,0.01615159536310789
bonds,shock_2022_2023,252,63,0.05,current_rv_ann,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.05,current_rv_ann,future_es,10,-0.7679177267119344,-0.7659609850368815,0.00978703990340832
bonds,shock_2022_2023,252,63,0.05,current_rv_ann,future_var,10,-0.8187137249171862,-0.9118583155200968,0.0002371436370050654
bonds,shock_2022_2023,252,63,0.05,current_rv_ann,future_rv_ann,10,-0.70882323146968,-0.7939393939393938,0.0060999233136969115
bonds,shock_2022_2023,252,63,0.05,current_rv_ann,future_mdd,10,-0.7183004812183192,-0.8328305948416885,0.0027778892723005944
bonds,shock_2022_2023,252,63,0.05,current_rv_ann,future_tail_event,10,-0.5972662147223645,-0.5222329678670935,0.12150291881711318
bonds,shock_2022_2023,252,63,0.05,current_hill_alpha,n_assets,10,,,
bonds,shock_2022_2023,252,63,0.05,current_hill_alpha,future_es,10,0.6762510928423465,0.5596356443853062,0.09253160966944954
bonds,shock_2022_2023,252,63,0.05,current_hill_alpha,future_var,10,0.6829438028759782,0.620798009891897,0.05544885109713688
bonds,shock_2022_2023,252,63,0.05,current_hill_alpha,future_rv_ann,10,0.4549037908138525,0.4024465059906087,0.24891109857761312
bonds,shock_2022_2023,252,63,0.05,current_hill_alpha,future_mdd,10,0.6079321674544572,0.608565536790579,0.061893794889541644
bonds,shock_2022_2023,252,63,0.05,current_hill_alpha,future_tail_event,10,0.40563889582811313,0.46704629606937254,0.17354140270749208
bonds,shock_2022_2023,252,63,0.05,n_assets,future_es,10,,,
bonds,shock_2022_2023,252,63,0.05,n_assets,future_var,10,,,
bonds,shock_2022_2023,252,63,0.05,n_assets,future_rv_ann,10,,,
bonds,shock_2022_2023,252,63,0.05,n_assets,future_mdd,10,,,
bonds,shock_2022_2023,252,63,0.05,n_assets,future_tail_event,10,,,
bonds,shock_2022_2023,252,63,0.05,future_es,future_var,10,0.9447589406660032,0.9268292682926831,0.00011472940711253705
bonds,shock_2022_2023,252,63,0.05,future_es,future_rv_ann,10,0.9027655294538002,0.9240164263936982,0.00013295265816009116
bonds,shock_2022_2023,252,63,0.05,future_es,future_mdd,10,0.8849839212717945,0.7743902439024392,0.00854519759075829
bonds,shock_2022_2023,252,63,0.05,future_es,future_tail_event,10,0.5382583389767862,0.5238227218271837,0.12016976341187212
bonds,shock_2022_2023,252,63,0.05,future_var,future_rv_ann,10,0.9185987752084197,0.9483326481409007,2.9285883237761186e-05
bonds,shock_2022_2023,252,63,0.05,future_var,future_mdd,10,0.965189047147989,0.8536585365853661,0.0016752079402342047
bonds,shock_2022_2023,252,63,0.05,future_var,future_tail_event,10,0.4182194736415156,0.5238227218271837,0.12016976341187212
bonds,shock_2022_2023,252,63,0.05,future_rv_ann,future_mdd,10,0.8926010889413987,0.8024353176576852,0.005211461766706415
bonds,shock_2022_2023,252,63,0.05,future_rv_ann,future_tail_event,10,0.6044635955513978,0.5222329678670935,0.12150291881711318
bonds,shock_2022_2023,252,63,0.05,future_mdd,future_tail_event,10,0.3094592001114534,0.3492151478847891,0.32263276729911006
shares,baseline_2018,252,21,0.025,dq_es,dr_es_concentration,88,0.6671708200337435,0.7565196411711074,1.5453333458173032e-17
shares,baseline_2018,252,21,0.025,dq_es,current_es,88,0.9092651608920085,0.7766412611762299,6.024679415008675e-19
shares,baseline_2018,252,21,0.025,dq_es,current_rv_ann,88,0.8017191007069763,0.49974136032952243,7.161402160879737e-07
shares,baseline_2018,252,21,0.025,dq_es,current_hill_alpha,88,-0.6572231779107204,-0.8491672538414545,1.438252109261497e-25
shares,baseline_2018,252,21,0.025,dq_es,n_assets,88,,,
shares,baseline_2018,252,21,0.025,dq_es,future_es,88,-0.016973163876722284,0.04315288036458886,0.6897400435177965
shares,baseline_2018,252,21,0.025,dq_es,future_var,88,-0.021438993770097302,0.015306615136143387,0.8874402200667295
shares,baseline_2018,252,21,0.025,dq_es,future_rv_ann,88,0.07007477390145174,0.07672931433630852,0.4773683523667248
shares,baseline_2018,252,21,0.025,dq_es,future_mdd,88,-0.07407692835576345,-0.10379062494238767,0.33588730116041066
shares,baseline_2018,252,21,0.025,dq_es,future_tail_event,88,-0.06761663527254672,-0.1132250971775151,0.2935614532570522
shares,baseline_2018,252,21,0.025,dr_es_concentration,current_es,88,0.8356810733294822,0.9809987593379781,4.956921824841598e-63
shares,baseline_2018,252,21,0.025,dr_es_concentration,current_rv_ann,88,0.8040683273616117,0.8451445880736853,4.0802480219074664e-25
shares,baseline_2018,252,21,0.025,dr_es_concentration,current_hill_alpha,88,-0.48583597230856795,-0.6437253577945146,1.3348005808795286e-11
shares,baseline_2018,252,21,0.025,dr_es_concentration,n_assets,88,,,
shares,baseline_2018,252,21,0.025,dr_es_concentration,future_es,88,0.10220803796747413,0.27390722412031987,0.009813694838253293
shares,baseline_2018,252,21,0.025,dr_es_concentration,future_var,88,0.12162857509429321,0.27094854003029134,0.010669732685081194
shares,baseline_2018,252,21,0.025,dr_es_concentration,future_rv_ann,88,0.23688276625096258,0.3803317952872389,0.0002569961551056737
shares,baseline_2018,252,21,0.025,dr_es_concentration,future_mdd,88,0.1090306849310231,0.14631397273783947,0.1737493873682717
shares,baseline_2018,252,21,0.025,dr_es_concentration,future_tail_event,88,-0.08793696028652508,-0.11378735349551605,0.29115525464802705
shares,baseline_2018,252,21,0.025,current_es,current_rv_ann,88,0.9639857119854675,0.8567125938855025,1.8697700727939343e-26
shares,baseline_2018,252,21,0.025,current_es,current_hill_alpha,88,-0.5385614575821273,-0.6591383252339561,2.911101836123257e-12
shares,baseline_2018,252,21,0.025,current_es,n_assets,88,,,
shares,baseline_2018,252,21,0.025,current_es,future_es,88,0.0498947523778664,0.2430727870641952,0.022491608913654537
shares,baseline_2018,252,21,0.025,current_es,future_var,88,0.06517749445295379,0.24361040272811527,0.022186120829150537
shares,baseline_2018,252,21,0.025,current_es,future_rv_ann,88,0.17334341139539955,0.3528168894762096,0.0007475874011365897
shares,baseline_2018,252,21,0.025,current_es,future_mdd,88,0.03586612562415019,0.10838684319490473,0.3148073668117381
shares,baseline_2018,252,21,0.025,current_es,future_tail_event,88,-0.06420736698469114,-0.15559963234487204,0.14772431700399125
shares,baseline_2018,252,21,0.025,current_rv_ann,current_hill_alpha,88,-0.3668633660029315,-0.33433449438362994,0.0014543856373754886
shares,baseline_2018,252,21,0.025,current_rv_ann,n_assets,88,,,
shares,baseline_2018,252,21,0.025,current_rv_ann,future_es,88,0.03313070037504794,0.29969004261913995,0.004558895987267349
shares,baseline_2018,252,21,0.025,current_rv_ann,future_var,88,0.058828401571540144,0.3177415378112783,0.0025558570803862453
shares,baseline_2018,252,21,0.025,current_rv_ann,future_rv_ann,88,0.17243326526781885,0.4543693423972387,8.717682931387758e-06
shares,baseline_2018,252,21,0.025,current_rv_ann,future_mdd,88,0.05330496871727885,0.20268747138177595,0.058238398259902235
shares,baseline_2018,252,21,0.025,current_rv_ann,future_tail_event,88,-0.06605506106099686,-0.12970821777060884,0.2284083212545845
shares,baseline_2018,252,21,0.025,current_hill_alpha,n_assets,88,,,
shares,baseline_2018,252,21,0.025,current_hill_alpha,future_es,88,-0.12725876082775514,-0.15365170985859544,0.1529254215121722
shares,baseline_2018,252,21,0.025,current_hill_alpha,future_var,88,-0.11790464786529403,-0.12751022090128325,0.23645713755512035
shares,baseline_2018,252,21,0.025,current_hill_alpha,future_rv_ann,88,-0.10130470648982928,-0.14477346832592336,0.178373796546677
shares,baseline_2018,252,21,0.025,current_hill_alpha,future_mdd,88,-0.039700849385086015,-0.0153607670962104,0.8870446241589562
shares,baseline_2018,252,21,0.025,current_hill_alpha,future_tail_event,88,-0.039171715228533736,-0.03044445362723983,0.7782686006519028
shares,baseline_2018,252,21,0.025,n_assets,future_es,88,,,
shares,baseline_2018,252,21,0.025,n_assets,future_var,88,,,
shares,baseline_2018,252,21,0.025,n_assets,future_rv_ann,88,,,
shares,baseline_2018,252,21,0.025,n_assets,future_mdd,88,,,
shares,baseline_2018,252,21,0.025,n_assets,future_tail_event,88,,,
shares,baseline_2018,252,21,0.025,future_es,future_var,88,0.9862752283842056,0.9745165721531474,1.3130434372416509e-57
shares,baseline_2018,252,21,0.025,future_es,future_rv_ann,88,0.9164738585652397,0.8885210101792823,7.691172043127874e-31
shares,baseline_2018,252,21,0.025,future_es,future_mdd,88,0.8669310028943262,0.8610122926279455,5.545180109614452e-27
shares,baseline_2018,252,21,0.025,future_es,future_tail_event,88,0.42840538908627396,0.7140975888093085,5.700888281487435e-15
shares,baseline_2018,252,21,0.025,future_var,future_rv_ann,88,0.9329086477942033,0.904194991370505,1.5971877931028085e-33
shares,baseline_2018,252,21,0.025,future_var,future_mdd,88,0.9228161470507666,0.9103236941284212,1.0615952706835315e-34
shares,baseline_2018,252,21,0.025,future_var,future_tail_event,88,0.4810346525795136,0.6653984745560836,1.5286904104730002e-12
shares,baseline_2018,252,21,0.025,future_rv_ann,future_mdd,88,0.8719219949421858,0.7740128914092496,9.379409282079918e-19
shares,baseline_2018,252,21,0.025,future_rv_ann,future_tail_event,88,0.5024140135723077,0.5773654603291,3.892131279115905e-09
shares,baseline_2018,252,21,0.025,future_mdd,future_tail_event,88,0.5695671707597657,0.6344932674338446,3.191045787452835e-11
shares,baseline_2018,252,21,0.05,dq_es,dr_es_concentration,88,0.6118208968947775,0.7854869992249963,1.2981355344439402e-19
shares,baseline_2018,252,21,0.05,dq_es,current_es,88,0.8153593626353861,0.8095961058527292,1.3325206927893274e-21
shares,baseline_2018,252,21,0.05,dq_es,current_rv_ann,88,0.7451135603699718,0.6210599552255522,1.078069858487145e-10
shares,baseline_2018,252,21,0.05,dq_es,current_hill_alpha,88,-0.7315292689527196,-0.8195757836594304,1.6476044012608843e-22
shares,baseline_2018,252,21,0.05,dq_es,n_assets,88,,,
shares,baseline_2018,252,21,0.05,dq_es,future_es,88,0.026404729893953795,0.1464147196432367,0.17345005226907476
shares,baseline_2018,252,21,0.05,dq_es,future_var,88,0.004359251592554042,0.1429405324528703,0.18399249580293578
shares,baseline_2018,252,21,0.05,dq_es,future_rv_ann,88,0.10239416153391998,0.23742060768627068,0.025926701252863924
shares,baseline_2018,252,21,0.05,dq_es,future_mdd,88,-0.04002706485129482,0.01849336565948889,0.8642102072897172
shares,baseline_2018,252,21,0.05,dq_es,future_tail_event,88,0.003949005216821523,-0.03167967006856245,0.7695175537426717
shares,baseline_2018,252,21,0.05,dr_es_concentration,current_es,88,0.8553834569758382,0.9590457402508298,6.885521389650692e-49
shares,baseline_2018,252,21,0.05,dr_es_concentration,current_rv_ann,88,0.7835688294621069,0.8621922440209927,3.944191949524647e-27
shares,baseline_2018,252,21,0.05,dr_es_concentration,current_hill_alpha,88,-0.34884071453447535,-0.5073104720226643,4.552767471444768e-07
shares,baseline_2018,252,21,0.05,dr_es_concentration,n_assets,88,,,
shares,baseline_2018,252,21,0.05,dr_es_concentration,future_es,88,0.11071542077018086,0.29072593427494636,0.005998248785434224
shares,baseline_2018,252,21,0.05,dr_es_concentration,future_var,88,0.1556360398304896,0.26527772885773665,0.012494198934045261
shares,baseline_2018,252,21,0.05,dr_es_concentration,future_rv_ann,88,0.23240951577249214,0.4106935296396746,7.055564544597446e-05
shares,baseline_2018,252,21,0.05,dr_es_concentration,future_mdd,88,0.10977068064547173,0.1761649818604488,0.10062885535839408
shares,baseline_2018,252,21,0.05,dr_es_concentration,future_tail_event,88,-0.09295412558760906,-0.06084042366382844,0.5733699896532023
shares,baseline_2018,252,21,0.05,current_es,current_rv_ann,88,0.9751652340203931,0.9046660863749139,1.3052731905921548e-33
shares,baseline_2018,252,21,0.05,current_es,current_hill_alpha,88,-0.4501492501470662,-0.5511360949159541,2.632548600965835e-08
shares,baseline_2018,252,21,0.05,current_es,n_assets,88,,,
shares,baseline_2018,252,21,0.05,current_es,future_es,88,0.06722179079029207,0.257517382775633,0.015427352232659553
shares,baseline_2018,252,21,0.05,current_es,future_var,88,0.10921746872122429,0.24482732913430594,0.02150769867676587
shares,baseline_2018,252,21,0.05,current_es,future_rv_ann,88,0.18099863779570655,0.37672991306199327,0.00029716261777918096
shares,baseline_2018,252,21,0.05,current_es,future_mdd,88,0.0472650939015974,0.12601108782355971,0.24205854144062022
shares,baseline_2018,252,21,0.05,current_es,future_tail_event,88,-0.07665197266681235,-0.12437648390756975,0.2482698967294116
shares,baseline_2018,252,21,0.05,current_rv_ann,current_hill_alpha,88,-0.3668633660029315,-0.33433449438362994,0.0014543856373754886
shares,baseline_2018,252,21,0.05,current_rv_ann,n_assets,88,,,
shares,baseline_2018,252,21,0.05,current_rv_ann,future_es,88,0.058828401571540144,0.3177415378112783,0.0025558570803862453
shares,baseline_2018,252,21,0.05,current_rv_ann,future_var,88,0.11443514606874734,0.31337395653552186,0.0029495795350894063
shares,baseline_2018,252,21,0.05,current_rv_ann,future_rv_ann,88,0.17243326526781885,0.4543693423972387,8.717682931387758e-06
shares,baseline_2018,252,21,0.05,current_rv_ann,future_mdd,88,0.05330496871727885,0.20268747138177595,0.058238398259902235
shares,baseline_2018,252,21,0.05,current_rv_ann,future_tail_event,88,-0.08434913116183522,-0.15836404394849463,0.14057263563447062
shares,baseline_2018,252,21,0.05,current_hill_alpha,n_assets,88,,,
shares,baseline_2018,252,21,0.05,current_hill_alpha,future_es,88,-0.11790464786529403,-0.12751022090128325,0.23645713755512035
shares,baseline_2018,252,21,0.05,current_hill_alpha,future_var,88,-0.08127364293029377,-0.08919638095374009,0.40856510664925094
shares,baseline_2018,252,21,0.05,current_hill_alpha,future_rv_ann,88,-0.10130470648982928,-0.14477346832592336,0.178373796546677
shares,baseline_2018,252,21,0.05,current_hill_alpha,future_mdd,88,-0.039700849385086015,-0.0153607670962104,0.8870446241589562
shares,baseline_2018,252,21,0.05,current_hill_alpha,future_tail_event,88,-0.16230219032208773,-0.1561657721800565,0.14623787907964228
shares,baseline_2018,252,21,0.05,n_assets,future_es,88,,,
shares,baseline_2018,252,21,0.05,n_assets,future_var,88,,,
shares,baseline_2018,252,21,0.05,n_assets,future_rv_ann,88,,,
shares,baseline_2018,252,21,0.05,n_assets,future_mdd,88,,,
shares,baseline_2018,252,21,0.05,n_assets,future_tail_event,88,,,
shares,baseline_2018,252,21,0.05,future_es,future_var,88,0.9157521979204707,0.9495967031805855,4.2531744524690556e-45
shares,baseline_2018,252,21,0.05,future_es,future_rv_ann,88,0.9329086477942033,0.904194991370505,1.5971877931028085e-33
shares,baseline_2018,252,21,0.05,future_es,future_mdd,88,0.9228161470507666,0.9103236941284212,1.0615952706835315e-34
shares,baseline_2018,252,21,0.05,future_es,future_tail_event,88,0.39499894587095163,0.6155619335399113,1.7452402423084662e-10
shares,baseline_2018,252,21,0.05,future_var,future_rv_ann,88,0.8631476599581749,0.862438801028495,3.671711243384839e-27
shares,baseline_2018,252,21,0.05,future_var,future_mdd,88,0.950232823810378,0.9020992568067346,3.871469869725051e-33
shares,baseline_2018,252,21,0.05,future_var,future_tail_event,88,0.4532980605859137,0.4804604045217041,2.1641582407708907e-06
shares,baseline_2018,252,21,0.05,future_rv_ann,future_mdd,88,0.8719219949421858,0.7740128914092496,9.379409282079918e-19
shares,baseline_2018,252,21,0.05,future_rv_ann,future_tail_event,88,0.39993174690670436,0.4697238591692637,3.8933805917663305e-06
shares,baseline_2018,252,21,0.05,future_mdd,future_tail_event,88,0.45339890996881693,0.5430902524109392,4.5813083350547965e-08
shares,baseline_2018,252,63,0.025,dq_es,dr_es_concentration,86,0.6691603913028579,0.7634189763127195,1.2772856178426754e-17
shares,baseline_2018,252,63,0.025,dq_es,current_es,86,0.909213364519556,0.7838445284835946,4.55343355042262e-19
shares,baseline_2018,252,63,0.025,dq_es,current_rv_ann,86,0.8029317646066714,0.4980327834109629,1.0649655703794873e-06
shares,baseline_2018,252,63,0.025,dq_es,current_hill_alpha,86,-0.6529038345499061,-0.8524009603306579,2.2509287446845647e-25
shares,baseline_2018,252,63,0.025,dq_es,n_assets,86,,,
shares,baseline_2018,252,63,0.025,dq_es,future_es,86,-0.06316756567824934,-0.041022519720559716,0.7076468403179306
shares,baseline_2018,252,63,0.025,dq_es,future_var,86,-0.020802837447819127,-0.06620899490622406,0.5447289470167818
shares,baseline_2018,252,63,0.025,dq_es,future_rv_ann,86,-0.04448351899365147,-0.03148561187639756,0.7735118781263762
shares,baseline_2018,252,63,0.025,dq_es,future_mdd,86,-0.18842686762385252,-0.22318527906411778,0.03886808786080748
shares,baseline_2018,252,63,0.025,dq_es,future_tail_event,86,-0.157108230134529,-0.2458009359480979,0.02253498309076766
shares,baseline_2018,252,63,0.025,dr_es_concentration,current_es,86,0.8366275390361699,0.9796839662704372,2.1551214848869586e-60
shares,baseline_2018,252,63,0.025,dr_es_concentration,current_rv_ann,86,0.8041524681591672,0.8375206377659322,9.218629200118276e-24
shares,baseline_2018,252,63,0.025,dr_es_concentration,current_hill_alpha,86,-0.48855681153216524,-0.6507221441194697,1.1856989044416329e-11
shares,baseline_2018,252,63,0.025,dr_es_concentration,n_assets,86,,,
shares,baseline_2018,252,63,0.025,dr_es_concentration,future_es,86,-0.021335622143710507,0.17048821672855755,0.11654990651972173
shares,baseline_2018,252,63,0.025,dr_es_concentration,future_var,86,0.06772024164003536,0.1769090701501851,0.10321556313291615
shares,baseline_2018,252,63,0.025,dr_es_concentration,future_rv_ann,86,0.07985664372296644,0.24200198122552946,0.024776196509359947
shares,baseline_2018,252,63,0.025,dr_es_concentration,future_mdd,86,-0.04250935260519834,0.02970035475565098,0.7860378240843707
shares,baseline_2018,252,63,0.025,dr_es_concentration,future_tail_event,86,-0.12424817358459969,-0.16667793516109602,0.1250689443015731
shares,baseline_2018,252,63,0.025,current_es,current_rv_ann,86,0.9644603072348228,0.849645527943817,4.612638798148996e-25
