market,period,tradedate,window,horizon,tail_prob,tail_group,group_mean_alpha,n_assets,current_es,current_rv_ann,future_es,future_rv_ann,future_mdd,future_cum_log_return,assets
shares,full_2015,2016-08-09,252,63,0.025,tail_group_3,4.37332036214981,27,0.019260152870014872,0.12360353473522413,0.011724778941208233,0.09184264296312801,0.05242158624690896,0.0047793894343584956,"ALRS,BANEP,BSPB,CHMF,GCHE,KMEZ,KZOSP,LKOH,LNZLP,LSNGP,MAGN,MRKC,MRKS,MRKU,MRKV,MSNG,NLMK,NVTK,OGKB,ROSN,ROST,RTKM,RTKMP,SIBN,SNGS,TATNP,TGKBP"
shares,full_2015,2016-09-07,252,63,0.025,tail_group_1,2.0524941637996728,27,0.023649828777325677,0.14282368124010386,0.011864048183117515,0.08368190135148121,0.0400476810524143,0.03739394980636172,"AFKS,APTK,BANE,DIOD,FEES,HYDR,IRKT,LNZL,LSNG,LSRG,MGTSP,MRKK,MRKU,MVID,NKNCP,PIKK,PMSBP,SARE,SELG,STSB,STSBP,SVAV,UNAC,USBN,UTAR,VSMO,YKEN"
shares,full_2015,2016-09-07,252,63,0.025,tail_group_2,3.05930356947665,26,0.020262789683183773,0.11524367478578644,0.011912283778420223,0.09165698352127559,0.015274535718434401,0.1264975266292729,"AKRN,CHMK,DVEC,GAZP,KMAZ,KROT,LNZLP,MGNT,MOEX,MRKP,MRKY,MRKZ,MTSS,NKNC,NMTP,PHOR,RASP,ROST,SBER,SBERP,SIBN,SNGSP,TATN,TGKB,TRMK,TTLK"
shares,full_2015,2016-09-07,252,63,0.025,tail_group_3,4.46595453271918,27,0.017797267075591587,0.11708616695082813,0.012130185898275062,0.1116160874332922,0.040272911863945327,0.11615184161582084,"ALRS,BANEP,BSPB,CHMF,FESH,GCHE,KMEZ,KZOS,KZOSP,LKOH,LSNGP,MAGN,MRKC,MRKS,MRKV,MSNG,MTLR,NLMK,NVTK,OGKB,ROSN,RTKM,RTKMP,SNGS,TATNP,TGKA,TGKBP"
shares,full_2015,2016-10-06,252,63,0.025,tail_group_1,2.177593583991163,27,0.01958766750974606,0.1257395286800925,0.013435760100244689,0.0846541996186619,0.040637206489739786,0.06259894437484985,"AFKS,APTK,BANE,DIOD,GAZP,HYDR,IRKT,KMAZ,LNZL,LNZLP,LSNG,LSRG,MGTSP,MOEX,MRKK,MRKP,NKNCP,PIKK,PMSBP,SARE,SELG,STSBP,TTLK,UNAC,USBN,UTAR,YKEN"
shares,full_2015,2016-10-06,252,63,0.025,tail_group_2,3.0862931081303864,26,0.021517710895632793,0.1256730629027372,0.015347606188351022,0.12453778160603646,0.038362918110170674,0.19520422276593594,"AKRN,CHMK,DVEC,FEES,FESH,KZOSP,LKOH,MGNT,MRKV,MRKY,MRKZ,MTLR,MTSS,MVID,NMTP,OGKB,PHOR,RASP,SBER,SBERP,SNGSP,STSB,SVAV,TATN,TGKB,TRMK"
shares,full_2015,2016-10-06,252,63,0.025,tail_group_3,4.498538970534606,27,0.015484083428620869,0.10385272121934833,0.01559327138613606,0.11390707443121505,0.04019050700724369,0.1521489836146473,"ALRS,BANEP,BSPB,CHMF,GCHE,KMEZ,KROT,KZOS,LSNGP,MAGN,MRKC,MRKS,MRKU,MSNG,NKNC,NLMK,NVTK,ROSN,ROST,RTKM,RTKMP,SIBN,SNGS,TATNP,TGKA,TGKBP,VSMO"
shares,full_2015,2016-11-07,252,63,0.025,tail_group_1,2.215019601759586,27,0.018557100253925766,0.1215839088848486,0.012176130728883756,0.08588866151444614,0.03822112782094267,0.09372164571107346,"AFKS,APTK,DIOD,DVEC,GAZP,HYDR,IRKT,LNZL,LNZLP,LSNG,LSRG,MGTSP,MOEX,MRKP,MVID,NKNCP,PIKK,PMSBP,SARE,SBER,SELG,STSBP,TGKBP,TTLK,UNAC,USBN,UTAR"
shares,full_2015,2016-11-07,252,63,0.025,tail_group_2,3.051884744129178,26,0.017835572335675808,0.11845106368451443,0.012821785487707085,0.10907848134706995,0.034121049481971144,0.16565368653550225,"AKRN,BANE,BANEP,CHMK,FEES,FESH,KZOS,KZOSP,LSNGP,MGNT,MRKK,MRKY,MTLR,MTSS,NMTP,OGKB,ROST,SBERP,SNGSP,STSB,SVAV,TATN,TGKB,TRMK,VSMO,YKEN"
shares,full_2015,2016-11-07,252,63,0.025,tail_group_3,4.352646058580431,27,0.01899823394341476,0.11265793722896535,0.01734461898232048,0.13143532982638878,0.0456651855793655,0.20255639999999794,"ALRS,BSPB,CHMF,GCHE,KMAZ,KMEZ,KROT,LKOH,MAGN,MRKC,MRKS,MRKU,MRKV,MRKZ,MSNG,NKNC,NLMK,NVTK,PHOR,RASP,ROSN,RTKM,RTKMP,SIBN,SNGS,TATNP,TGKA"
shares,full_2015,2016-12-06,252,63,0.025,tail_group_1,2.2027997238497017,27,0.01792585132906935,0.10730427651565799,0.014904543388314206,0.10323873703178758,0.05915260517339682,0.026625191758052898,"AFKS,APTK,BANE,CHMK,DIOD,DVEC,FEES,IRKT,KMAZ,LNZL,LNZLP,LSRG,MGTSP,MOEX,MRKP,MVID,NKNCP,PIKK,PMSBP,SARE,SBER,SBERP,SELG,TTLK,UNAC,USBN,UTAR"
shares,full_2015,2016-12-06,252,63,0.025,tail_group_2,2.931203035241693,26,0.017663250581798687,0.10948958737381503,0.022361736653919228,0.12005669543582678,0.077219352577098,-0.018276444502401203,"AKRN,BANEP,BSPB,FESH,GAZP,HYDR,KMEZ,KZOSP,LSNG,LSNGP,MRKK,MRKY,MTSS,NKNC,NVTK,OGKB,PHOR,ROST,RTKM,SNGSP,STSB,STSBP,TGKBP,TRMK,VSMO,YKEN"
shares,full_2015,2016-12-06,252,63,0.025,tail_group_3,4.133939594390823,27,0.017719599497243277,0.12321547380559532,0.023219504850024567,0.17206308043058224,0.10085724425486864,0.06049934516774583,"ALRS,CHMF,GCHE,KROT,KZOS,LKOH,MAGN,MGNT,MRKC,MRKS,MRKU,MRKV,MRKZ,MSNG,MTLR,NLMK,NMTP,RASP,ROSN,RTKMP,SIBN,SNGS,SVAV,TATN,TATNP,TGKA,TGKB"
shares,full_2015,2017-01-05,252,63,0.025,tail_group_1,2.121763672005931,27,0.018007365108091117,0.11219986171143091,0.03412136799740063,0.14033738291863096,0.09658722762552285,-0.031645112254173886,"APTK,BANE,DIOD,DVEC,FEES,IRKT,KZOS,KZOSP,LNZL,LSRG,MGNT,MGTSP,MOEX,MRKK,MRKP,MSNG,MVID,NKNC,NKNCP,PIKK,PMSBP,SARE,SBER,TGKA,TTLK,UNAC,USBN"
shares,full_2015,2017-01-05,252,63,0.025,tail_group_2,2.7796278307987645,26,0.01967014720298092,0.12287306461028451,0.03579271125796622,0.16357196576267582,0.13582655364509622,-0.03987277793046571,"AFKS,BANEP,CHMK,HYDR,KMAZ,LKOH,LNZLP,MRKS,MRKY,MRKZ,MTSS,NVTK,OGKB,RASP,ROST,RTKM,RTKMP,SBERP,SELG,SNGSP,STSBP,TATNP,TGKBP,TRMK,VSMO,YKEN"
shares,full_2015,2017-01-05,252,63,0.025,tail_group_3,3.9961278058956187,27,0.01588143353920716,0.10993486596028718,0.03743283058207301,0.1838517222506007,0.13634119932455302,-0.026717699674724118,"AKRN,ALRS,BSPB,CHMF,FESH,GAZP,GCHE,KMEZ,KROT,LSNG,LSNGP,MAGN,MRKC,MRKU,MRKV,MTLR,NLMK,NMTP,PHOR,ROSN,SIBN,SNGS,STSB,SVAV,TATN,TGKB,UTAR"
shares,full_2015,2017-02-03,252,63,0.025,tail_group_1,2.131322445722166,27,0.013511834692789496,0.10730835099463824,0.04561611604502162,0.19313825173221513,0.14808575506522015,-0.1289603064231195,"APTK,BANE,BSPB,CHMK,DIOD,DVEC,FEES,IRKT,KZOS,KZOSP,LNZL,LNZLP,MGTSP,MRKK,MRKP,MRKY,MSNG,MTSS,NKNC,NKNCP,PIKK,SARE,SELG,STSBP,TGKBP,UNAC,USBN"
shares,full_2015,2017-02-03,252,63,0.025,tail_group_2,2.986872863845397,26,0.014545082013566982,0.10763028895179422,0.03199259360343891,0.17918419451392056,0.12906335991230844,-0.10373024231571508,"AFKS,BANEP,CHMF,HYDR,KMAZ,LSNGP,MGNT,MOEX,MRKS,MRKZ,MTLR,MVID,NLMK,OGKB,PHOR,PMSBP,RASP,SBER,SBERP,SNGSP,STSB,SVAV,TRMK,TTLK,VSMO,YKEN"
shares,full_2015,2017-02-03,252,63,0.025,tail_group_3,4.401207817301356,27,0.012760716419843488,0.10506759541155188,0.03346779908277172,0.17670161945853546,0.13426396908199378,-0.06833982166187408,"AKRN,ALRS,FESH,GAZP,GCHE,KMEZ,KROT,LKOH,LSNG,LSRG,MAGN,MRKC,MRKU,MRKV,NMTP,NVTK,ROSN,ROST,RTKM,RTKMP,SIBN,SNGS,TATN,TATNP,TGKA,TGKB,UTAR"
shares,full_2015,2017-03-07,252,63,0.025,tail_group_1,2.117603096467057,27,0.016218670706196103,0.10942090300828847,0.04318607760105217,0.17595875349189113,0.0850203788577395,-0.09796916234625262,"APTK,CHMK,DIOD,IRKT,KZOS,KZOSP,LNZL,LNZLP,LSNG,MGTSP,MRKK,MRKP,MRKY,MSNG,MTSS,NKNC,NKNCP,OGKB,PHOR,PIKK,SARE,SBERP,STSBP,TGKBP,TTLK,UNAC,USBN"
shares,full_2015,2017-03-07,252,63,0.025,tail_group_2,3.063963347804157,26,0.01570462980472224,0.11045185082274661,0.034435217876892535,0.16402284467767592,0.07498488042049478,-0.08560854387792857,"BANE,BANEP,CHMF,DVEC,FEES,GCHE,KMAZ,KROT,LSNGP,MGNT,MOEX,MRKS,MRKZ,MTLR,MVID,NLMK,PMSBP,RASP,SBER,SELG,SNGSP,SVAV,TGKB,TRMK,VSMO,YKEN"
shares,full_2015,2017-03-07,252,63,0.025,tail_group_3,4.335311066346763,27,0.014493192545204802,0.10886393216137803,0.03616767502002726,0.1689725964454366,0.06692776558610813,-0.07870924374118186,"AFKS,AKRN,ALRS,BSPB,FESH,GAZP,HYDR,KMEZ,LKOH,LSRG,MAGN,MRKC,MRKU,MRKV,NMTP,NVTK,ROSN,ROST,RTKM,RTKMP,SIBN,SNGS,STSB,TATN,TATNP,TGKA,UTAR"
shares,full_2015,2017-04-06,252,63,0.025,tail_group_1,2.1308583735876128,27,0.027730625062796267,0.1396210590544316,0.023615860840360974,0.13373045890889518,0.09359230261212481,-0.044847581617079336,"APTK,CHMK,DIOD,DVEC,FEES,KZOS,KZOSP,LNZL,LSNG,LSNGP,MGTSP,MRKK,MRKP,MSNG,NKNC,NKNCP,PIKK,PMSBP,RASP,SARE,SBERP,STSBP,TGKB,TGKBP,TTLK,UNAC,USBN"
shares,full_2015,2017-04-06,252,63,0.025,tail_group_2,3.1690168696983725,26,0.01978108751751308,0.11701482441636954,0.023766856021916576,0.13908428413362253,0.10556255850303053,-0.05061007357692483,"AFKS,BANE,BANEP,BSPB,GCHE,IRKT,KMAZ,MGNT,MOEX,MRKC,MRKY,MRKZ,MTLR,MTSS,MVID,NLMK,OGKB,PHOR,RTKM,RTKMP,SBER,SIBN,SNGSP,SVAV,TATNP,TGKA"
shares,full_2015,2017-04-06,252,63,0.025,tail_group_3,4.219393509155818,27,0.018757324500454677,0.11878271436609811,0.023064227898316497,0.12876670942945104,0.08979591421182953,-0.033513303988268454,"AKRN,ALRS,CHMF,FESH,GAZP,HYDR,KMEZ,KROT,LKOH,LNZLP,LSRG,MAGN,MRKS,MRKU,MRKV,NMTP,NVTK,ROSN,ROST,SELG,SNGS,STSB,TATN,TRMK,UTAR,VSMO,YKEN"
shares,full_2015,2017-05-10,252,63,0.025,tail_group_1,2.1248195631666142,27,0.02978105763212008,0.1366805071388044,0.01696715212843873,0.12251908601854673,0.04468331835852468,0.05941280550534122,"AFKS,CHMK,DIOD,DVEC,FEES,FESH,GCHE,KZOS,KZOSP,LNZL,LSNG,LSNGP,MGTSP,MRKP,MSNG,MTSS,NKNC,NKNCP,PIKK,PMSBP,RASP,SBERP,STSBP,TGKB,TGKBP,USBN,UTAR"
shares,full_2015,2017-05-10,252,63,0.025,tail_group_2,3.203665810745126,26,0.02027852973486108,0.12003898213830913,0.01605316642027581,0.10322664879761945,0.07644363420552147,-0.003628853482931866,"APTK,BANE,BANEP,BSPB,HYDR,IRKT,LSRG,MGNT,MOEX,MRKC,MRKU,MRKY,MRKZ,MVID,PHOR,RTKM,RTKMP,SARE,SBER,SELG,SIBN,SNGSP,SVAV,TGKA,TTLK,UNAC"
shares,full_2015,2017-05-10,252,63,0.025,tail_group_3,4.438130639323499,27,0.023296827805998732,0.13113092381710592,0.015261894971308108,0.11656554113620103,0.08441332842529858,0.05319863701767915,"AKRN,ALRS,CHMF,GAZP,KMAZ,KMEZ,KROT,LKOH,LNZLP,MAGN,MRKK,MRKS,MRKV,MTLR,NLMK,NMTP,NVTK,OGKB,ROSN,ROST,SNGS,STSB,TATN,TATNP,TRMK,VSMO,YKEN"
shares,full_2015,2017-06-08,252,63,0.025,tail_group_1,2.0920748549485237,27,0.025495564948834603,0.12489979346803985,0.012934698664861355,0.11665893534555473,0.02726182742127181,0.15497810958661057,"AFKS,BANEP,BSPB,CHMK,DVEC,FESH,GCHE,KZOS,KZOSP,LSNG,LSNGP,MGTSP,MRKP,MSNG,MTSS,NKNC,NKNCP,PIKK,PMSBP,SBERP,STSBP,TGKB,TGKBP,TTLK,UNAC,USBN,UTAR"
shares,full_2015,2017-06-08,252,63,0.025,tail_group_2,3.155980440589617,26,0.0229719478597465,0.11895874347418488,0.015679697422433563,0.09740829454068439,0.03492438036450429,0.09576255060354247,"AKRN,BANE,DIOD,FEES,IRKT,LNZL,LSRG,MGNT,MRKC,MRKK,MRKU,MRKY,MRKZ,MVID,PHOR,RASP,RTKM,RTKMP,SBER,SELG,SIBN,SNGS,SNGSP,TATNP,TRMK,YKEN"
shares,full_2015,2017-06-08,252,63,0.025,tail_group_3,4.695379254588578,27,0.025030090450228675,0.1430727448956845,0.016629575218803153,0.11392547749236906,0.030352902347386745,0.13496700989244553,"ALRS,APTK,CHMF,GAZP,HYDR,KMAZ,KMEZ,KROT,LKOH,LNZLP,MAGN,MOEX,MRKS,MRKV,MTLR,NLMK,NMTP,NVTK,OGKB,ROSN,ROST,SARE,STSB,SVAV,TATN,TGKA,VSMO"
shares,full_2015,2017-07-10,252,63,0.025,tail_group_1,2.1319828193313564,27,0.028540723351794257,0.13647829761584057,0.007389620565079884,0.11600141233550715,0.015879938596890852,0.20360510250688393,"AFKS,BANE,BANEP,CHMK,DVEC,FESH,GCHE,KZOS,KZOSP,LSNG,LSNGP,MGTSP,MRKP,MSNG,MTSS,NKNC,NKNCP,PIKK,RASP,SARE,SBERP,STSBP,TATNP,TGKB,TGKBP,USBN,UTAR"
shares,full_2015,2017-07-10,252,63,0.025,tail_group_2,3.1769597940520455,26,0.021824960576225915,0.11748905870831697,0.012822808657401638,0.09022596550655003,0.019323016924259973,0.1168205983480303,"AKRN,BSPB,FEES,IRKT,KMAZ,LSRG,MGNT,MRKC,MRKK,MRKU,MRKY,MVID,NMTP,PHOR,PMSBP,ROST,RTKM,RTKMP,SELG,SNGS,SNGSP,STSB,TGKA,TTLK,UNAC,YKEN"
shares,full_2015,2017-07-10,252,63,0.025,tail_group_3,4.733328210305786,27,0.02372284704692742,0.13768767076599395,0.011510073907948611,0.08970224816388243,0.014913142356242526,0.12286463281558882,"ALRS,APTK,CHMF,DIOD,GAZP,HYDR,KMEZ,KROT,LKOH,LNZL,LNZLP,MAGN,MOEX,MRKS,MRKV,MRKZ,MTLR,NLMK,NVTK,OGKB,ROSN,SBER,SIBN,SVAV,TATN,TRMK,VSMO"
shares,full_2015,2017-08-08,252,63,0.025,tail_group_1,2.0553146575110417,27,0.02890286900194216,0.1374883290833394,0.009383465381356114,0.10221132369925347,0.025984289121889326,0.15429587255681784,"AFKS,BANEP,CHMK,DVEC,GCHE,LSNG,LSNGP,MGTSP,MRKP,MRKU,MSNG,MTSS,MVID,NKNC,NKNCP,PIKK,RASP,SARE,SBERP,STSBP,TATNP,TGKB,TGKBP,TTLK,UNAC,USBN,UTAR"
shares,full_2015,2017-08-08,252,63,0.025,tail_group_2,3.086838748069465,26,0.021748311050769353,0.10975296631481868,0.012193817752753255,0.08460617391074711,0.02730677296274786,0.09719986736599663,"AKRN,BANE,BSPB,DIOD,FEES,FESH,IRKT,KMAZ,KZOS,KZOSP,LNZLP,LSRG,MOEX,MRKC,MRKK,MRKY,NLMK,NMTP,PHOR,PMSBP,ROST,RTKM,SNGS,STSB,TRMK,YKEN"
shares,full_2015,2017-08-08,252,63,0.025,tail_group_3,4.691950154849663,27,0.024205655831980706,0.14060957854930678,0.011822122438306977,0.08688237263454363,0.03962301556781489,0.048568654429756934,"ALRS,APTK,CHMF,GAZP,HYDR,KMEZ,KROT,LKOH,LNZL,MAGN,MGNT,MRKS,MRKV,MRKZ,MTLR,NVTK,OGKB,ROSN,RTKMP,SBER,SELG,SIBN,SNGSP,SVAV,TATN,TGKA,VSMO"
shares,full_2015,2017-09-06,252,63,0.025,tail_group_1,2.0780782317268693,27,0.02781095965145908,0.12815156639091074,0.01352133432527922,0.093693097580115,0.030758914928404324,0.06102798912102868,"AFKS,BANEP,CHMK,DVEC,FESH,GCHE,KZOSP,LNZLP,LSNG,LSNGP,MGTSP,MRKP,MRKU,MSNG,MTSS,NKNC,NKNCP,PIKK,RASP,SARE,SBERP,STSBP,TATNP,TTLK,UNAC,USBN,UTAR"
shares,full_2015,2017-09-06,252,63,0.025,tail_group_2,3.095981523620644,26,0.024264738846905408,0.12481120092189694,0.013336315214277326,0.09947032948110375,0.05566801280009015,0.030358836208292786,"AKRN,BSPB,DIOD,FEES,IRKT,KZOS,LNZL,LSRG,MOEX,MRKC,MRKK,MRKY,MVID,NMTP,PHOR,PMSBP,ROST,RTKM,RTKMP,SNGS,STSB,TGKA,TGKB,TGKBP,TRMK,YKEN"
shares,full_2015,2017-09-06,252,63,0.025,tail_group_3,4.637408105729138,27,0.022796914511889255,0.13862760307333108,0.018398492124618082,0.10406407932706986,0.03728143330660805,0.020382559992140354,"ALRS,APTK,BANE,CHMF,GAZP,HYDR,KMAZ,KMEZ,KROT,LKOH,MAGN,MGNT,MRKS,MRKV,MRKZ,MTLR,NLMK,NVTK,OGKB,ROSN,SBER,SELG,SIBN,SNGSP,SVAV,TATN,VSMO"
shares,full_2015,2017-10-05,252,63,0.025,tail_group_1,2.094577924298655,27,0.030271900980135134,0.13234650167200787,0.015128085366892346,0.11328751081837884,0.05088235344119918,0.03100315405543092,"AFKS,BANEP,CHMK,DVEC,FEES,GCHE,IRKT,LNZL,LNZLP,LSNG,LSNGP,MGTSP,MRKP,MRKU,MRKY,MTSS,NKNC,NKNCP,NMTP,PIKK,RASP,SBERP,STSBP,TATNP,UNAC,USBN,UTAR"
shares,full_2015,2017-10-05,252,63,0.025,tail_group_2,3.067530270775481,26,0.021424246687774394,0.1243008262971443,0.019037116936481593,0.11876420726535931,0.06397557006121435,-0.006383672541933223,"AKRN,BANE,BSPB,FESH,HYDR,KZOS,KZOSP,LSRG,MGNT,MRKC,MRKK,MRKS,MRKV,MSNG,MVID,NLMK,NVTK,PMSBP,ROST,RTKM,SARE,SNGS,STSB,TGKB,TRMK,TTLK"
shares,full_2015,2017-10-05,252,63,0.025,tail_group_3,4.612549804063666,27,0.023367661385382266,0.13375888940916372,0.016545750210857475,0.11667099160383422,0.050968568295494454,0.021250878228743896,"ALRS,APTK,CHMF,DIOD,GAZP,KMAZ,KMEZ,KROT,LKOH,MAGN,MOEX,MRKZ,MTLR,OGKB,PHOR,ROSN,RTKMP,SBER,SELG,SIBN,SNGSP,SVAV,TATN,TGKA,TGKBP,VSMO,YKEN"
shares,full_2015,2017-11-03,252,63,0.025,tail_group_1,2.1218297749733597,27,0.028773961589010383,0.13678878310158088,0.017676853495429717,0.1088302846352076,0.04538770507063794,0.048000387940531776,"AFKS,CHMK,DVEC,FEES,GCHE,IRKT,KROT,KZOS,LNZL,LNZLP,LSNG,LSNGP,LSRG,MGTSP,MRKP,MRKU,MRKY,NKNC,NKNCP,NMTP,PIKK,RASP,SBERP,STSBP,TATNP,UNAC,USBN"
shares,full_2015,2017-11-03,252,63,0.025,tail_group_2,3.057705989500053,26,0.0233601205612111,0.13199626602316486,0.017601604464479538,0.11299040841429436,0.044988613840173275,0.03048580418057415,"AKRN,BSPB,DIOD,FESH,HYDR,KZOSP,MGNT,MOEX,MRKC,MRKS,MRKV,MRKZ,MSNG,MTSS,MVID,NLMK,NVTK,RTKM,RTKMP,SARE,SNGS,STSB,TGKB,TRMK,TTLK,UTAR"
shares,full_2015,2017-11-03,252,63,0.025,tail_group_3,4.563597303824319,27,0.022508002801748733,0.125136228930323,0.014295293815347214,0.11154811322724537,0.04995401153843926,0.037702040273546476,"ALRS,APTK,BANE,BANEP,CHMF,GAZP,KMAZ,KMEZ,LKOH,MAGN,MRKK,MTLR,OGKB,PHOR,PMSBP,ROSN,ROST,SBER,SELG,SIBN,SNGSP,SVAV,TATN,TGKA,TGKBP,VSMO,YKEN"
shares,full_2015,2017-12-05,252,63,0.025,tail_group_1,2.169061260519151,27,0.027569363509097115,0.1221480097675436,0.018460531693951975,0.10959325968107882,0.03861326692533085,0.07315477372945497,"AFKS,CHMK,DVEC,FEES,GCHE,LNZL,LNZLP,LSNG,LSNGP,LSRG,MGNT,MGTSP,MRKP,MRKU,MSNG,MTSS,MVID,NKNC,NKNCP,NMTP,PIKK,RASP,RTKMP,SBERP,TATNP,TTLK,USBN"
shares,full_2015,2017-12-05,252,63,0.025,tail_group_2,3.0931412623095573,26,0.026674867965162562,0.14490262489123956,0.02069581263735716,0.12384116729061781,0.04829414422273348,0.02445553927810587,"AKRN,BANEP,BSPB,FESH,HYDR,IRKT,KROT,KZOS,KZOSP,MRKC,MRKS,MRKV,MRKY,MRKZ,NLMK,PMSBP,RTKM,SBER,SNGS,STSB,STSBP,TGKB,TRMK,UNAC,UTAR,YKEN"
shares,full_2015,2017-12-05,252,63,0.025,tail_group_3,4.619405059344175,27,0.022249772460212505,0.1299551853754589,0.02064694545918633,0.11186349711140807,0.04558288397827781,0.03484854888557533,"ALRS,APTK,BANE,CHMF,DIOD,GAZP,KMAZ,KMEZ,LKOH,MAGN,MOEX,MRKK,MTLR,NVTK,OGKB,PHOR,ROSN,ROST,SARE,SELG,SIBN,SNGSP,SVAV,TATN,TGKA,TGKBP,VSMO"
shares,full_2015,2018-01-05,252,63,0.025,tail_group_1,2.1029374981464932,27,0.02907560315172964,0.13191378321242841,0.017862379672949655,0.10143844869712582,0.04307554849605566,0.04580854163515152,"AFKS,CHMK,DVEC,FEES,KZOS,KZOSP,LNZL,LNZLP,LSNG,LSNGP,MGNT,MGTSP,MRKP,MRKU,MSNG,MTSS,MVID,NKNCP,NMTP,RASP,RTKM,RTKMP,SBERP,STSBP,TATNP,TTLK,USBN"
shares,full_2015,2018-01-05,252,63,0.025,tail_group_2,3.1103522658858296,26,0.022504867336877187,0.12057749501776273,0.01742761437714896,0.1022926912010767,0.05462008801053553,-0.013665789060409855,"APTK,BANE,BANEP,BSPB,FESH,GCHE,HYDR,IRKT,KROT,LSRG,MRKC,MRKV,MRKY,NKNC,NLMK,PHOR,PIKK,PMSBP,ROST,SBER,SNGS,STSB,SVAV,TGKA,TRMK,UNAC"
shares,full_2015,2018-01-05,252,63,0.025,tail_group_3,4.61650885695597,27,0.02368524097415725,0.13817449585448263,0.02003271344793478,0.1036033590633319,0.05569722556117873,-0.0032306039941474643,"AKRN,ALRS,CHMF,DIOD,GAZP,KMAZ,KMEZ,LKOH,MAGN,MOEX,MRKK,MRKS,MRKZ,MTLR,NVTK,OGKB,ROSN,SARE,SELG,SIBN,SNGSP,TATN,TGKB,TGKBP,UTAR,VSMO,YKEN"
shares,full_2015,2018-02-06,252,63,0.025,tail_group_1,2.1320669255797036,27,0.028096275045949658,0.1303054912753164,0.04333961669746841,0.17614761963024372,0.08382802220418162,0.012021302055966583,"AFKS,CHMK,DVEC,FEES,FESH,GCHE,KZOS,KZOSP,LNZL,LNZLP,LSNG,LSNGP,LSRG,MGNT,MGTSP,MRKP,MRKU,MSNG,MTSS,MVID,NKNCP,RASP,RTKM,RTKMP,STSBP,TATNP,UNAC"
shares,full_2015,2018-02-06,252,63,0.025,tail_group_2,3.1575326331318454,26,0.02332658647186442,0.12181256328858302,0.04563659324130391,0.17629929822864798,0.08722568853368429,-0.01786913094721684,"APTK,BANE,BANEP,BSPB,HYDR,IRKT,KROT,LKOH,MRKC,MRKV,MRKY,NKNC,NVTK,PHOR,PIKK,PMSBP,ROST,SBER,SBERP,SNGS,STSB,SVAV,TGKA,TRMK,TTLK,USBN"
shares,full_2015,2018-02-06,252,63,0.025,tail_group_3,4.5383358865793335,27,0.023772308404183356,0.1354578019765238,0.04687348213504432,0.17916300315588554,0.09910413680091557,-0.020134382961314555,"AKRN,ALRS,CHMF,DIOD,GAZP,KMAZ,KMEZ,MAGN,MOEX,MRKK,MRKS,MRKZ,MTLR,NLMK,NMTP,OGKB,ROSN,SARE,SELG,SIBN,SNGSP,TATN,TGKB,TGKBP,UTAR,VSMO,YKEN"
shares,full_2015,2018-03-09,252,63,0.025,tail_group_1,2.1057181033827366,27,0.027740821371745963,0.13131872124205418,0.04330103873100244,0.17600377349153376,0.09926550453324279,-0.03550233675303569,"AFKS,CHMK,FESH,GCHE,KROT,KZOS,KZOSP,LNZL,LSNG,LSNGP,LSRG,MGNT,MGTSP,MRKP,MRKU,MTSS,MVID,NKNCP,NMTP,RASP,RTKMP,SBERP,SNGS,STSB,STSBP,TATNP,TGKA"
shares,full_2015,2018-03-09,252,63,0.025,tail_group_2,2.9504343418348,26,0.022713093379385863,0.11655766610038035,0.036908846755342964,0.1583757889691737,0.07240147844328704,-0.0164614831686846,"APTK,BANE,BANEP,BSPB,DVEC,FEES,IRKT,LKOH,LNZLP,MRKC,MRKV,MRKY,MSNG,NVTK,PIKK,PMSBP,ROST,RTKM,SBER,SELG,SVAV,TGKB,TRMK,TTLK,UNAC,USBN"
shares,full_2015,2018-03-09,252,63,0.025,tail_group_3,4.773477385915226,27,0.02463379659187975,0.12711947835093093,0.0380937098274223,0.16548672955043803,0.08334420630226413,-0.013415352826796024,"AKRN,ALRS,CHMF,DIOD,GAZP,HYDR,KMAZ,KMEZ,MAGN,MOEX,MRKK,MRKS,MRKZ,MTLR,NKNC,NLMK,OGKB,PHOR,ROSN,SARE,SIBN,SNGSP,TATN,TGKBP,UTAR,VSMO,YKEN"
shares,full_2015,2018-04-09,252,63,0.025,tail_group_1,2.1368669060244,27,0.02071154492849902,0.11190295788735187,0.03989624303852349,0.1711275187742067,0.05276869287162167,-0.002681894253525408,"AFKS,BANEP,FESH,GCHE,HYDR,IRKT,KZOS,KZOSP,LNZL,LNZLP,LSRG,MGNT,MGTSP,MRKP,MRKU,MRKV,MTSS,MVID,PIKK,RASP,RTKMP,SBERP,SNGS,STSB,STSBP,TATNP,USBN"
shares,full_2015,2018-04-09,252,63,0.025,tail_group_2,3.131486068882807,26,0.020210079566747106,0.11580339573197358,0.039281513669264384,0.15800531259149347,0.06751059801728876,-0.05138641603172819,"BANE,CHMK,DIOD,DVEC,FEES,KROT,LSNG,LSNGP,MRKC,MRKY,MSNG,NMTP,NVTK,OGKB,PHOR,PMSBP,ROST,RTKM,SARE,SVAV,TGKA,TGKB,TRMK,TTLK,UNAC,UTAR"
