market,secid,n_obs,expected_market_days,coverage,zero_share,first_date,last_date,mean_return,std_return,max_abs_return,core_liquid,broad
shares,SVAV,2873,2873,1.0,0.07344239470936303,2015-01-05,2026-05-15,0.0001811959298954127,0.024339323312064533,0.369360103466048,True,True
shares,TASBP,2873,2873,1.0,0.17855899756352245,2015-01-05,2026-05-15,0.0008736748360246111,0.04469024892319831,0.353449712689284,True,True
shares,TATN,2873,2873,1.0,0.010093978419770276,2015-01-05,2026-05-15,0.0006426379432255397,0.022320162431796225,0.376056156897347,True,True
shares,TATNP,2873,2873,1.0,0.01427079707622694,2015-01-05,2026-05-15,0.0008359605318735455,0.02190979066685489,0.51864308887114,True,True
shares,TGKA,2873,2873,1.0,0.021232161503654718,2015-01-05,2026-05-15,0.0002735121795514949,0.022455140787082516,0.367869090681885,True,True
shares,TGKB,2873,2873,1.0,0.04907761921336582,2015-01-05,2026-05-15,0.0007067931940575994,0.0371166784662716,0.506420330298074,True,True
shares,TGKBP,2873,2873,1.0,0.10476853463278803,2015-01-05,2026-05-15,0.0006732155641095154,0.040552444103476776,0.343930319668417,True,True
shares,TGKN,2873,2873,1.0,0.12495649147232858,2015-01-05,2026-05-15,0.0004857299092935177,0.03058720052312509,0.333584308367267,True,True
shares,TNSE,2762,2873,0.9613644274277758,0.1781317885590152,2015-06-18,2026-05-15,0.0003811020157351734,0.028339897565606145,0.337770095336813,True,True
shares,TORSP,2873,2873,1.0,0.13644274277758442,2015-01-05,2026-05-15,0.0004530079729597824,0.025447645660342556,0.270168489959073,True,True
shares,TRMK,2873,2873,1.0,0.027149321266968326,2015-01-05,2026-05-15,0.0006147440230783538,0.025151842314133976,0.351426398392198,True,True
shares,TRNFP,2873,2873,1.0,0.024712843717368604,2015-01-05,2026-05-15,-0.0013163463272294845,0.08936408928982642,4.64620472434631,True,True
shares,TTLK,2873,2873,1.0,0.0838844413505047,2015-01-05,2026-05-15,0.0006464000016619412,0.02392227089945792,0.313198667833604,True,True
shares,UKUZ,2873,2873,1.0,0.11103376261747303,2015-01-05,2026-05-15,6.540486025151289e-05,0.03497539637279193,0.511366018267118,True,True
shares,UNAC,2873,2873,1.0,0.02923773059519666,2015-01-05,2026-05-15,0.000509506374843799,0.03182956711189816,0.447799471934725,True,True
shares,UNKL,2873,2873,1.0,0.1677688827010094,2015-01-05,2026-05-15,0.0004849906773436466,0.039750672504904785,0.499083805889307,True,True
shares,URKZ,2873,2873,1.0,0.18795683954054995,2015-01-05,2026-05-15,-0.0010697386087540459,0.08627769235372365,4.40637379199063,True,True
shares,USBN,2873,2873,1.0,0.059519665854507485,2015-01-05,2026-05-15,0.0006925278638123394,0.03809005727503518,0.925153419132001,True,True
shares,UTAR,2873,2873,1.0,0.0776192133658197,2015-01-05,2026-05-15,7.807603846821912e-05,0.027154135256239012,0.335549408086463,True,True
shares,VGSB,2873,2873,1.0,0.17507831534980856,2015-01-05,2026-05-15,0.001170886654175284,0.0476153291226478,0.416787925938429,True,True
shares,VLHZ,2873,2873,1.0,0.10581273929690219,2015-01-05,2026-05-15,9.301649192185426e-05,0.03019779974191933,0.336806740722007,True,True
shares,VSMO,2873,2873,1.0,0.05221023320570832,2015-01-05,2026-05-15,0.0005901780527328089,0.019647679552288463,0.312572621296907,True,True
shares,VTBR,2873,2873,1.0,0.01983988861816916,2015-01-05,2026-05-15,0.002672223947733187,0.1590757415333582,8.44485997955705,True,True
shares,WTCM,2873,2873,1.0,0.16289592760180996,2015-01-05,2026-05-15,0.000232741490419252,0.02489903117808191,0.317302320513493,True,True
shares,YKEN,2873,2873,1.0,0.09432648799164636,2015-01-05,2026-05-15,0.00034737472660870513,0.03258972573951632,0.334913997116199,True,True
shares,YKENP,2873,2873,1.0,0.142359902540898,2015-01-05,2026-05-15,0.0003080536680717184,0.03005098198639885,0.2928234719522,True,True
shares,ZILL,2873,2873,1.0,0.10685694396101636,2015-01-05,2026-05-15,0.0009697643394874816,0.03478444222621977,0.462035459596559,True,True
shares,ZVEZ,2873,2873,1.0,0.13296206056387053,2015-01-05,2026-05-15,0.0010673516687929663,0.0463984123090951,0.497281398658234,True,True
